dist_id,state,district,schlev,agchrt,total_enroll,totalrev,tfedrev,tstrev,tlocrev,state_sped_rev,federal_sped_rev,state_fed_sped_rev,c11,u11,v92,state_rev_adjusted,local_rev_adjusted,state_local_rev_adjusted,state_local_federal_rev_adjusted,rev_state_pct,rev_local_pct,rev_federal_pct,v92_state,v92_local,v92_federal,state_rev_v92_adjusted,local_rev_v92_adjusted,federal_rev_v92_adjusted,state_local_federal_rev_v92_adjusted,year
3016230,Montana,Laurel H S,2,3,619,8385000,46000,3908000,4431000,194000,0,194000,28000,1000,0,3880000,4430000,8310000,8356000,0.46433700335088557,0.5301579703207276,0.005505026328386788,0,0,0,3880000,4430000,46000,8356000,2023
3016290,Montana,Lavina K-12 Schools,3,3,81,1965000,148000,808000,1009000,20000,9000,29000,26000,0,0,782000,1009000,1791000,1939000,0.4033006704486849,0.520371325425477,0.07632800412583807,0,0,0,782000,1009000,148000,1939000,2023
3016490,Montana,Lewistown Elem,1,3,888,13380000,1488000,5419000,6473000,433000,6000,439000,74000,6000,0,5345000,6467000,11812000,13300000,0.4018796992481203,0.4862406015037594,0.1118796992481203,0,0,0,5345000,6467000,1488000,13300000,2023
3016530,Montana,Libby K-12 Schools,3,3,1164,17178000,3629000,7369000,6180000,184000,0,184000,97000,699000,0,7272000,5481000,12753000,16382000,0.44390184348675377,0.33457453302405077,0.22152362348919546,0,0,0,7272000,5481000,3629000,16382000,2023
3016710,Montana,Lima K-12 Schools,3,3,60,1695000,178000,720000,797000,9000,0,9000,27000,0,0,693000,797000,1490000,1668000,0.4154676258992806,0.47781774580335734,0.10671462829736211,0,0,0,693000,797000,178000,1668000,2023
3016770,Montana,Lincoln County H S,2,3,306,3824000,44000,2072000,1708000,60000,0,60000,21000,0,0,2051000,1708000,3759000,3803000,0.5393110702077307,0.44911911648698394,0.0115698133052853,0,0,0,2051000,1708000,44000,3803000,2023
3016810,Montana,Lincoln K-12 Schools,3,3,149,2829000,839000,1198000,792000,32000,0,32000,0,0,0,1198000,792000,1990000,2829000,0.42347119123365146,0.2799575821845175,0.29657122658183105,0,0,0,1198000,792000,839000,2829000,2023
3016880,Montana,Livingston Elem,1,3,837,13043000,3068000,5037000,4938000,330000,360000,690000,33000,0,0,5004000,4938000,9942000,13010000,0.3846272098385857,0.37955418908531896,0.2358186010760953,0,0,0,5004000,4938000,3068000,13010000,2023
3017010,Montana,Lodge Grass Elem,1,3,274,5615000,3580000,1683000,352000,50000,125000,175000,27000,0,0,1656000,352000,2008000,5588000,0.2963493199713672,0.06299212598425197,0.6406585540443808,0,0,0,1656000,352000,3580000,5588000,2023
3017040,Montana,Lodge Grass H S,2,3,172,4672000,2390000,1549000,733000,56000,0,56000,25000,0,0,1524000,733000,2257000,4647000,0.3279535183989671,0.15773617387561867,0.5143103077254142,0,0,0,1524000,733000,2390000,4647000,2023
3017130,Montana,Lolo Elem,1,3,507,12327000,1117000,3521000,7689000,254000,0,254000,49000,3713000,0,3472000,3976000,7448000,8565000,0.40537069468768244,0.4642148277875073,0.13041447752481028,0,0,0,3472000,3976000,1117000,8565000,2023
3017190,Montana,Lone Rock Elem,1,3,254,2880000,398000,1290000,1192000,73000,0,73000,0,0,0,1290000,1192000,2482000,2880000,0.4479166666666667,0.41388888888888886,0.13819444444444445,0,0,0,1290000,1192000,398000,2880000,2023
3017580,Montana,Malta K-12 Schools,3,3,519,7327000,863000,3462000,3002000,107000,178000,285000,29000,0,0,3433000,3002000,6435000,7298000,0.4704028500959167,0.4113455741298986,0.11825157577418471,0,0,0,3433000,3002000,863000,7298000,2023
3017610,Montana,Manhattan School,1,3,483,6051000,541000,2911000,2599000,116000,111000,227000,42000,0,0,2869000,2599000,5468000,6009000,0.47745049093027125,0.4325178898319188,0.09003161923780995,0,0,0,2869000,2599000,541000,6009000,2023
3017640,Montana,Manhattan High School,2,3,239,4648000,170000,1841000,2637000,73000,0,73000,23000,2000,0,1818000,2635000,4453000,4623000,0.3932511356262167,0.5699762059268872,0.03677265844689596,0,0,0,1818000,2635000,170000,4623000,2023
3017700,Montana,Marion Elem,1,3,163,2445000,686000,869000,890000,61000,263000,324000,9000,0,0,860000,890000,1750000,2436000,0.3530377668308703,0.36535303776683087,0.28160919540229884,0,0,0,860000,890000,686000,2436000,2023
3018170,Montana,Medicine Lake K-12 Schools,3,3,84,3322000,249000,1193000,1880000,27000,1000,28000,20000,200000,0,1173000,1680000,2853000,3102000,0.3781431334622824,0.5415860735009671,0.08027079303675048,0,0,0,1173000,1680000,249000,3102000,2023
3018410,Montana,Miles City Elem,1,3,953,13158000,2855000,6445000,3858000,319000,301000,620000,89000,0,0,6356000,3858000,10214000,13069000,0.4863417246920193,0.29520238732879334,0.21845588797918739,0,0,0,6356000,3858000,2855000,13069000,2023
3018540,Montana,Missoula H S,2,3,3966,61150000,7119000,24030000,30001000,963000,1061000,2024000,127000,53000,0,23903000,29948000,53851000,60970000,0.39204526816467117,0.4911923896998524,0.11676234213547647,0,0,0,23903000,29948000,7119000,60970000,2023
3018570,Montana,Missoula Elem,1,3,5280,77467000,12560000,30924000,33983000,2508000,1539000,4047000,267000,200000,0,30657000,33783000,64440000,77000000,0.39814285714285713,0.43874025974025976,0.1631168831168831,0,0,0,30657000,33783000,12560000,77000000,2023
3018750,Montana,Monforton Elem,1,3,669,7948000,481000,3316000,4151000,105000,0,105000,0,0,0,3316000,4151000,7467000,7948000,0.4172118772018118,0.522269753397081,0.0605183694011072,0,0,0,3316000,4151000,481000,7948000,2023
3018780,Montana,Montana City Elem,1,3,475,5744000,320000,2758000,2666000,74000,0,74000,45000,0,0,2713000,2666000,5379000,5699000,0.4760484295490437,0.4678013686611686,0.05615020178978768,0,0,0,2713000,2666000,320000,5699000,2023
3019170,Montana,Nashua K-12 Schools,3,3,109,2167000,322000,881000,964000,23000,0,23000,0,5000,0,881000,959000,1840000,2162000,0.40749306197964846,0.4435707678075856,0.14893617021276595,0,0,0,881000,959000,322000,2162000,2023
3019500,Montana,Noxon H S,2,3,67,1490000,10000,500000,980000,11000,0,11000,4000,0,0,496000,980000,1476000,1486000,0.33378196500672946,0.6594885598923284,0.006729475100942127,0,0,0,496000,980000,10000,1486000,2023
3020040,Montana,Park City Elem,1,3,224,2983000,285000,1323000,1375000,49000,6000,55000,23000,9000,0,1300000,1366000,2666000,2951000,0.44052863436123346,0.46289393425957304,0.09657743137919349,0,0,0,1300000,1366000,285000,2951000,2023
3020070,Montana,Park City H S,2,3,102,1670000,13000,936000,721000,25000,0,25000,18000,9000,0,918000,712000,1630000,1643000,0.5587340231284236,0.43335362142422396,0.007912355447352405,0,0,0,918000,712000,13000,1643000,2023
3020100,Montana,Park H S,2,3,418,8210000,1008000,2452000,4750000,103000,0,103000,9000,0,0,2443000,4750000,7193000,8201000,0.2978905011583953,0.5791976588220948,0.12291184001950982,0,0,0,2443000,4750000,1008000,8201000,2023
3020790,Montana,Pioneer Elem,1,3,72,992000,207000,437000,348000,33000,0,33000,16000,0,0,421000,348000,769000,976000,0.43135245901639346,0.35655737704918034,0.21209016393442623,0,0,0,421000,348000,207000,976000,2023
3020850,Montana,Plains K-12,3,3,453,6265000,1088000,3171000,2006000,94000,128000,222000,49000,0,0,3122000,2006000,5128000,6216000,0.5022522522522522,0.3227155727155727,0.17503217503217502,0,0,0,3122000,2006000,1088000,6216000,2023
3020960,Montana,Plentywood K-12 Schools,3,3,371,6429000,639000,2613000,3177000,92000,0,92000,0,0,0,2613000,3177000,5790000,6429000,0.40643957069528697,0.49416705552963136,0.09939337377508166,0,0,0,2613000,3177000,639000,6429000,2023
3021000,Montana,Plevna K-12 Schools,3,3,95,3055000,60000,1822000,1173000,41000,0,41000,6000,0,0,1816000,1173000,2989000,3049000,0.595605116431617,0.3847163004263693,0.019678583142013775,0,0,0,1816000,1173000,60000,3049000,2023
3021060,Montana,Polson Elem,1,3,1173,15942000,4044000,6454000,5444000,314000,353000,667000,47000,0,0,6407000,5444000,11851000,15895000,0.40308273041837056,0.34249764076753697,0.25441962881409247,0,0,0,6407000,5444000,4044000,15895000,2023
3021090,Montana,Polson H S,2,3,524,7995000,951000,3361000,3683000,145000,0,145000,20000,0,0,3341000,3683000,7024000,7975000,0.41893416927899685,0.4618181818181818,0.11924764890282132,0,0,0,3341000,3683000,951000,7975000,2023
3021240,Montana,Poplar Elem,1,3,596,16287000,9469000,4605000,2213000,265000,260000,525000,57000,1000,0,4548000,2212000,6760000,16229000,0.2802390781933576,0.1362992174502434,0.583461704356399,0,0,0,4548000,2212000,9469000,16229000,2023
3021270,Montana,Poplar H S,2,3,276,5890000,2946000,2070000,874000,63000,0,63000,29000,0,0,2041000,874000,2915000,5861000,0.3482340897457772,0.14912131035659443,0.5026445998976284,0,0,0,2041000,874000,2946000,5861000,2023
3021330,Montana,Potomac Elem,1,3,105,1707000,478000,652000,577000,21000,0,21000,17000,0,0,635000,577000,1212000,1690000,0.3757396449704142,0.34142011834319524,0.2828402366863905,0,0,0,635000,577000,478000,1690000,2023
3021450,Montana,Powell County H S,2,3,186,4008000,291000,1300000,2417000,52000,0,52000,12000,0,0,1288000,2417000,3705000,3996000,0.32232232232232233,0.6048548548548549,0.07282282282282282,0,0,0,1288000,2417000,291000,3996000,2023
3021510,Montana,Power Elem,1,3,85,1317000,179000,575000,563000,13000,0,13000,0,11000,0,575000,552000,1127000,1306000,0.44027565084226644,0.4226646248085758,0.13705972434915772,0,0,0,575000,552000,179000,1306000,2023
3021720,Montana,Pryor Elem,1,3,71,2755000,1721000,643000,391000,20000,0,20000,17000,0,0,626000,391000,1017000,2738000,0.22863403944485025,0.14280496712929144,0.6285609934258582,0,0,0,626000,391000,1721000,2738000,2023
3021850,Montana,Ramsay Elem,1,3,166,2312000,332000,1030000,950000,29000,19000,48000,15000,0,0,1015000,950000,1965000,2297000,0.44188071397474965,0.413582934262081,0.14453635176316934,0,0,0,1015000,950000,332000,2297000,2023
3021960,Montana,Rau Elem,1,3,69,1114000,160000,566000,388000,9000,0,9000,5000,1000,0,561000,387000,948000,1108000,0.5063176895306859,0.3492779783393502,0.1444043321299639,0,0,0,561000,387000,160000,1108000,2023
3022080,Montana,Red Lodge Elem,1,3,328,4683000,645000,1545000,2493000,51000,0,51000,0,16000,0,1545000,2477000,4022000,4667000,0.3310477823012642,0.5307478037283051,0.13820441397043068,0,0,0,1545000,2477000,645000,4667000,2023
3022110,Montana,Red Lodge H S,2,3,176,4052000,97000,1276000,2679000,29000,0,29000,0,12000,0,1276000,2667000,3943000,4040000,0.31584158415841584,0.6601485148514852,0.02400990099009901,0,0,0,1276000,2667000,97000,4040000,2023
3022370,Montana,Richey Elem,1,3,52,1152000,140000,481000,531000,8000,0,8000,0,0,0,481000,531000,1012000,1152000,0.4175347222222222,0.4609375,0.12152777777777778,0,0,0,481000,531000,140000,1152000,2023
3022710,Montana,Roberts K-12 Schools,3,3,122,2482000,564000,1252000,666000,18000,0,18000,31000,0,0,1221000,666000,1887000,2451000,0.4981640146878825,0.2717258261933905,0.23011015911872704,0,0,0,1221000,666000,564000,2451000,2023
3022750,Montana,Rocky Boy Elem,1,3,486,12160000,8325000,2858000,977000,69000,0,69000,0,0,0,2858000,977000,3835000,12160000,0.2350328947368421,0.0803453947368421,0.6846217105263158,0,0,0,2858000,977000,8325000,12160000,2023
3022790,Montana,Ronan Elem,1,3,1105,15818000,6050000,7205000,2563000,331000,433000,764000,94000,66000,0,7111000,2497000,9608000,15658000,0.45414484608506833,0.1594711968322902,0.38638395708264145,0,0,0,7111000,2497000,6050000,15658000,2023
3022800,Montana,Ronan H S,2,3,416,6522000,2131000,2960000,1431000,76000,0,76000,38000,21000,0,2922000,1410000,4332000,6463000,0.4521120222806746,0.21816493888287172,0.32972303883645365,0,0,0,2922000,1410000,2131000,6463000,2023
3023040,Montana,Roundup Elem,1,3,407,5901000,1079000,2101000,2721000,101000,0,101000,26000,0,0,2075000,2721000,4796000,5875000,0.35319148936170214,0.46314893617021274,0.18365957446808512,0,0,0,2075000,2721000,1079000,5875000,2023
3023070,Montana,Roundup High School,2,3,172,3267000,18000,1276000,1973000,27000,0,27000,19000,0,0,1257000,1973000,3230000,3248000,0.38700738916256155,0.6074507389162561,0.005541871921182266,0,0,0,1257000,1973000,18000,3248000,2023
3023520,Montana,Savage Elem,1,3,100,1534000,317000,678000,539000,14000,0,14000,20000,0,0,658000,539000,1197000,1514000,0.4346103038309115,0.3560105680317041,0.2093791281373844,0,0,0,658000,539000,317000,1514000,2023
3023670,Montana,Scobey K-12 Schools,3,3,286,5073000,423000,2057000,2593000,61000,2000,63000,33000,0,0,2024000,2593000,4617000,5040000,0.4015873015873016,0.5144841269841269,0.08392857142857142,0,0,0,2024000,2593000,423000,5040000,2023
3023730,Montana,Seeley Lake Elem,1,3,181,2926000,805000,966000,1155000,85000,0,85000,9000,0,0,957000,1155000,2112000,2917000,0.32807679122386013,0.3959547480287967,0.27596846074734316,0,0,0,957000,1155000,805000,2917000,2023
3023900,Montana,Shelby Elem,1,3,390,5697000,1632000,2162000,1903000,103000,0,103000,11000,0,0,2151000,1903000,4054000,5686000,0.3782975729862821,0.3346816742877242,0.28702075272599364,0,0,0,2151000,1903000,1632000,5686000,2023
3023910,Montana,Shelby H S,2,3,120,3231000,375000,998000,1858000,60000,0,60000,13000,0,0,985000,1858000,2843000,3218000,0.3060907395898073,0.5773772529521441,0.11653200745804848,0,0,0,985000,1858000,375000,3218000,2023
3023940,Montana,Shepherd Elem,1,3,562,6887000,762000,3421000,2704000,100000,0,100000,51000,38000,0,3370000,2666000,6036000,6798000,0.4957340394233598,0.392174168873198,0.11209179170344219,0,0,0,3370000,2666000,762000,6798000,2023
3023970,Montana,Shepherd H S,2,3,253,4335000,25000,2050000,2260000,42000,0,42000,32000,1000,0,2018000,2259000,4277000,4302000,0.4690841469084147,0.5251046025104602,0.005811250581125058,0,0,0,2018000,2259000,25000,4302000,2023
3024150,Montana,Sheridan Elem,1,3,170,2352000,495000,989000,868000,32000,72000,104000,17000,5000,0,972000,863000,1835000,2330000,0.4171673819742489,0.3703862660944206,0.21244635193133046,0,0,0,972000,863000,495000,2330000,2023
3024180,Montana,Sheridan H S,2,3,60,1624000,17000,668000,939000,14000,0,14000,14000,0,0,654000,939000,1593000,1610000,0.4062111801242236,0.5832298136645963,0.010559006211180125,0,0,0,654000,939000,17000,1610000,2023
3024200,Montana,Sidney Elem,1,3,856,10925000,1112000,5903000,3910000,287000,333000,620000,43000,0,0,5860000,3910000,9770000,10882000,0.5385039514795075,0.3593089505605587,0.10218709795993383,0,0,0,5860000,3910000,1112000,10882000,2023
3024230,Montana,Sidney H S,2,3,387,8553000,294000,5107000,3152000,81000,0,81000,16000,0,0,5091000,3152000,8243000,8537000,0.5963453203701534,0.36921635234860023,0.034438327281246336,0,0,0,5091000,3152000,294000,8537000,2023
3024300,Montana,Sun River Valley Elem,1,3,178,2853000,536000,1178000,1139000,79000,0,79000,9000,0,0,1169000,1139000,2308000,2844000,0.4110407876230661,0.400492264416315,0.18846694796061886,0,0,0,1169000,1139000,536000,2844000,2023
3024330,Montana,Simms H S,2,3,101,2127000,15000,1002000,1110000,30000,0,30000,6000,0,0,996000,1110000,2106000,2121000,0.4695898161244696,0.5233380480905233,0.007072135785007072,0,0,0,996000,1110000,15000,2121000,2023
3024930,Montana,St Regis K-12 Schools,3,3,179,4703000,1707000,1500000,1496000,39000,0,39000,31000,0,0,1469000,1496000,2965000,4672000,0.3144263698630137,0.3202054794520548,0.3653681506849315,0,0,0,1469000,1496000,1707000,4672000,2023
3024990,Montana,Stanford K-12 Schools,3,3,105,2344000,137000,836000,1371000,31000,0,31000,20000,3000,0,816000,1368000,2184000,2321000,0.35157259801809565,0.5894011202068075,0.05902628177509694,0,0,0,816000,1368000,137000,2321000,2023
3025020,Montana,Stevensville Elem,1,3,656,7870000,495000,3661000,3714000,154000,0,154000,35000,0,0,3626000,3714000,7340000,7835000,0.4627951499680919,0.4740268028079132,0.0631780472239949,0,0,0,3626000,3714000,495000,7835000,2023
3025050,Montana,Stevensville H S,2,3,349,7217000,1159000,2631000,3427000,87000,0,87000,26000,72000,0,2605000,3355000,5960000,7119000,0.3659221800814721,0.4712740553448518,0.16280376457367607,0,0,0,2605000,3355000,1159000,7119000,2023
3025130,Montana,Centerville Elem,1,3,237,2907000,283000,1464000,1160000,36000,0,36000,31000,0,0,1433000,1160000,2593000,2876000,0.4982614742698192,0.40333796940194716,0.09840055632823366,0,0,0,1433000,1160000,283000,2876000,2023
3025140,Montana,Centerville H S,2,3,69,1808000,6000,729000,1073000,10000,0,10000,17000,0,0,712000,1073000,1785000,1791000,0.3975432719151312,0.5991066443327749,0.0033500837520938024,0,0,0,712000,1073000,6000,1791000,2023
3025320,Montana,Sunburst K-12 Schools,3,3,125,3524000,298000,1349000,1877000,47000,0,47000,14000,20000,0,1335000,1857000,3192000,3490000,0.3825214899713467,0.5320916905444126,0.08538681948424069,0,0,0,1335000,1857000,298000,3490000,2023
3025470,Montana,Superior K-12 Schools,3,3,324,5614000,1008000,2399000,2207000,54000,0,54000,48000,0,0,2351000,2207000,4558000,5566000,0.4223859144807761,0.39651455264103486,0.181099532878189,0,0,0,2351000,2207000,1008000,5566000,2023
3025500,Montana,Swan River Elem,1,3,191,2038000,289000,1059000,690000,30000,0,30000,15000,0,0,1044000,690000,1734000,2023000,0.5160652496292635,0.3410776075135937,0.14285714285714285,0,0,0,1044000,690000,289000,2023000,2023
3025560,Montana,Sweet Grass County H S,2,3,161,4064000,426000,1006000,2632000,26000,0,26000,5000,0,0,1001000,2632000,3633000,4059000,0.24661246612466126,0.6484355752648435,0.1049519586104952,0,0,0,1001000,2632000,426000,4059000,2023
3025890,Montana,Target Range Elem,1,3,574,6707000,849000,3349000,2509000,121000,125000,246000,43000,0,0,3306000,2509000,5815000,6664000,0.4960984393757503,0.376500600240096,0.12740096038415366,0,0,0,3306000,2509000,849000,6664000,2023
3025950,Montana,Terry K-12 Schools,3,3,145,2729000,454000,1104000,1171000,22000,0,22000,22000,0,0,1082000,1171000,2253000,2707000,0.39970446989287034,0.43258219431104544,0.16771333579608422,0,0,0,1082000,1171000,454000,2707000,2023
3026070,Montana,Thompson Falls Elem,1,3,320,6072000,1812000,1723000,2537000,74000,0,74000,7000,0,0,1716000,2537000,4253000,6065000,0.2829348722176422,0.4183017312448475,0.29876339653751033,0,0,0,1716000,2537000,1812000,6065000,2023
3026100,Montana,Thompson Falls H S,2,3,201,3284000,118000,1483000,1683000,55000,0,55000,18000,0,0,1465000,1683000,3148000,3266000,0.44856093080220455,0.5153092467850582,0.036129822412737295,0,0,0,1465000,1683000,118000,3266000,2023
3026160,Montana,Three Forks Elem,1,3,523,6909000,1290000,3006000,2613000,109000,173000,282000,35000,40000,0,2971000,2573000,5544000,6834000,0.4347380743342113,0.3764998536728124,0.1887620719929763,0,0,0,2971000,2573000,1290000,6834000,2023
3026190,Montana,Three Forks H S,2,3,278,4309000,78000,1959000,2272000,53000,0,53000,23000,20000,0,1936000,2252000,4188000,4266000,0.45382090951711207,0.5278949835911861,0.01828410689170183,0,0,0,1936000,2252000,78000,4266000,2023
3026520,Montana,Trout Creek Elem,1,3,66,1482000,323000,355000,804000,31000,0,31000,3000,0,0,352000,804000,1156000,1479000,0.23799864773495605,0.5436105476673428,0.21839080459770116,0,0,0,352000,804000,323000,1479000,2023
3026550,Montana,Troy Elem,1,3,283,5600000,2361000,1703000,1536000,44000,0,44000,28000,0,0,1675000,1536000,3211000,5572000,0.30061019382627424,0.2756640344580043,0.42372577171572146,0,0,0,1675000,1536000,2361000,5572000,2023
3026580,Montana,Troy H S,2,3,128,2785000,110000,1146000,1529000,37000,0,37000,20000,0,0,1126000,1529000,2655000,2765000,0.4072332730560579,0.5529837251356239,0.039783001808318265,0,0,0,1126000,1529000,110000,2765000,2023
3026730,Montana,Twin Bridges K-12 Schools,3,3,210,4230000,539000,1624000,2067000,49000,0,49000,35000,0,0,1589000,2067000,3656000,4195000,0.37878426698450535,0.4927294398092968,0.12848629320619787,0,0,0,1589000,2067000,539000,4195000,2023
3026880,Montana,Ulm Elem,1,3,138,1426000,116000,914000,396000,23000,0,23000,0,0,0,914000,396000,1310000,1426000,0.6409537166900421,0.2776998597475456,0.08134642356241234,0,0,0,914000,396000,116000,1426000,2023
3027060,Montana,Valier Elem,1,3,122,2104000,517000,748000,839000,18000,0,18000,19000,0,0,729000,839000,1568000,2085000,0.3496402877697842,0.4023980815347722,0.24796163069544364,0,0,0,729000,839000,517000,2085000,2023
3027270,Montana,Victor K-12 Schools,3,3,236,4828000,1448000,1830000,1550000,41000,0,41000,21000,0,0,1809000,1550000,3359000,4807000,0.3763261909714999,0.3224464322862492,0.30122737674225086,0,0,0,1809000,1550000,1448000,4807000,2023
3027570,Montana,West Valley Elem,1,3,762,8420000,264000,4275000,3881000,122000,5000,127000,53000,0,0,4222000,3881000,8103000,8367000,0.5046014103023784,0.4638460619098841,0.03155252778773754,0,0,0,4222000,3881000,264000,8367000,2023
3027630,Montana,West Yellowstone K-12,3,3,287,4634000,452000,1417000,2765000,43000,0,43000,11000,0,0,1406000,2765000,4171000,4623000,0.3041315163313865,0.5980964741509842,0.09777200951762925,0,0,0,1406000,2765000,452000,4623000,2023
3027730,Montana,Westby K-12 Schools,3,3,50,2262000,62000,1280000,920000,12000,0,12000,29000,18000,0,1251000,902000,2153000,2215000,0.5647855530474041,0.4072234762979684,0.02799097065462754,0,0,0,1251000,902000,62000,2215000,2023
3027740,Montana,Whitefish Elem,1,3,1313,19285000,1983000,5847000,11455000,688000,445000,1133000,0,0,0,5847000,11455000,17302000,19285000,0.30318900700025925,0.5939849624060151,0.10282603059372569,0,0,0,5847000,11455000,1983000,19285000,2023
3027790,Montana,Whitefish H S,2,3,581,9703000,442000,2835000,6426000,122000,0,122000,0,0,0,2835000,6426000,9261000,9703000,0.2921776770071112,0.6622694012161188,0.04555292177677007,0,0,0,2835000,6426000,442000,9703000,2023
3027810,Montana,Whitehall Elem,1,3,328,4398000,1354000,1872000,1172000,68000,0,68000,0,0,0,1872000,1172000,3044000,4398000,0.4256480218281037,0.2664847658026376,0.30786721236925874,0,0,0,1872000,1172000,1354000,4398000,2023
3027840,Montana,Whitehall H S,2,3,144,2420000,47000,1087000,1286000,20000,0,20000,0,0,0,1087000,1286000,2373000,2420000,0.44917355371900825,0.531404958677686,0.019421487603305785,0,0,0,1087000,1286000,47000,2420000,2023
3028020,Montana,Wibaux K-12 Schools,3,3,151,5071000,259000,1388000,3424000,49000,0,49000,7000,0,0,1381000,3424000,4805000,5064000,0.2727093206951027,0.6761453396524486,0.051145339652448656,0,0,0,1381000,3424000,259000,5064000,2023
3028380,Montana,Winifred K-12 Schools,3,3,154,12183000,285000,1325000,10573000,32000,0,32000,32000,0,0,1293000,10573000,11866000,12151000,0.10641099497983705,0.8701341453378323,0.023454859682330673,0,0,0,1293000,10573000,285000,12151000,2023
3028470,Montana,Winnett K-12 Schools,3,3,60,1723000,180000,820000,723000,21000,0,21000,29000,0,0,791000,723000,1514000,1694000,0.4669421487603306,0.4268004722550177,0.10625737898465171,0,0,0,791000,723000,180000,1694000,2023
3028590,Montana,Wolf Point Elem,1,3,511,10318000,5547000,3396000,1375000,151000,276000,427000,54000,34000,0,3342000,1341000,4683000,10230000,0.32668621700879763,0.13108504398826978,0.5422287390029326,0,0,0,3342000,1341000,5547000,10230000,2023
3028620,Montana,Wolf Point H S,2,3,225,5087000,1654000,1879000,1554000,43000,0,43000,32000,101000,0,1847000,1453000,3300000,4954000,0.3728300363342753,0.2932983447719015,0.33387161889382316,0,0,0,1847000,1453000,1654000,4954000,2023
3028650,Montana,Woodman Elem,1,3,55,882000,151000,449000,282000,13000,0,13000,15000,0,0,434000,282000,716000,867000,0.5005767012687428,0.32525951557093424,0.17416378316032297,0,0,0,434000,282000,151000,867000,2023
3028770,Montana,White Sulphur Spgs K-12,3,3,185,5084000,830000,1274000,2980000,42000,0,42000,15000,0,0,1259000,2980000,4239000,5069000,0.24837246005129215,0.5878871572302229,0.1637403827184849,0,0,0,1259000,2980000,830000,5069000,2023
3028800,Montana,Wyola Elem,1,3,88,5449000,4358000,710000,381000,29000,0,29000,18000,0,0,692000,381000,1073000,5431000,0.12741668201067943,0.07015282636715153,0.8024304916221691,0,0,0,692000,381000,4358000,5431000,2023
3028860,Montana,Yellowstone Academy Elem,1,3,58,6139000,789000,1684000,3666000,9000,0,9000,0,0,0,1684000,3666000,5350000,6139000,0.2743117771624043,0.5971656621599609,0.1285225606776348,0,0,0,1684000,3666000,789000,6139000,2023
3028911,Montana,Rocky Boy H S,2,3,148,3917000,2134000,1201000,582000,22000,0,22000,0,0,0,1201000,582000,1783000,3917000,0.30661220321674754,0.14858309931069696,0.5448046974725556,0,0,0,1201000,582000,2134000,3917000,2023
3100002,Nebraska,DAVID CITY PUBLIC SCHOOLS,3,3,676,14316000,828000,2237000,11251000,850000,171000,1021000,0,0,0,2237000,11251000,13488000,14316000,0.1562587314892428,0.7859038837664152,0.057837384744341996,0,0,0,2237000,11251000,828000,14316000,2023
3100003,Nebraska,EAST BUTLER PUBLIC SCHOOLS,3,3,297,8798000,365000,1236000,7197000,373000,110000,483000,0,0,0,1236000,7197000,8433000,8798000,0.14048647419868152,0.818026824278245,0.041486701523073426,0,0,0,1236000,7197000,365000,8798000,2023
3100004,Nebraska,LAUREL-CONCORD-COLERIDGE SCHOOL,3,3,415,11167000,672000,1435000,9060000,397000,132000,529000,0,0,0,1435000,9060000,10495000,11167000,0.12850362675741023,0.8113190651025343,0.06017730814005552,0,0,0,1435000,9060000,672000,11167000,2023
3100006,Nebraska,WEST POINT PUBLIC SCHOOLS,3,3,728,14390000,1548000,2028000,10814000,482000,271000,753000,0,0,0,2028000,10814000,12842000,14390000,0.1409312022237665,0.7514940931202224,0.10757470465601111,0,0,0,2028000,10814000,1548000,14390000,2023
3100008,Nebraska,WISNER-PILGER PUBLIC SCHOOLS,3,3,437,8945000,446000,1672000,6827000,398000,132000,530000,0,0,0,1672000,6827000,8499000,8945000,0.1869200670765791,0.7632196757965344,0.04986025712688653,0,0,0,1672000,6827000,446000,8945000,2023
3100010,Nebraska,ANSELMO-MERNA PUBLIC SCHOOLS,3,3,245,4703000,306000,947000,3450000,152000,59000,211000,0,0,0,947000,3450000,4397000,4703000,0.2013608335105252,0.7335743142674889,0.06506485222198596,0,0,0,947000,3450000,306000,4703000,2023
3100011,Nebraska,BROKEN BOW PUBLIC SCHOOLS,3,3,890,13425000,1681000,2188000,9556000,487000,364000,851000,0,0,0,2188000,9556000,11744000,13425000,0.16297951582867784,0.7118063314711359,0.1252141527001862,0,0,0,2188000,9556000,1681000,13425000,2023
3100012,Nebraska,CALLAWAY PUBLIC SCHOOLS,3,3,180,4515000,370000,684000,3461000,234000,53000,287000,0,0,0,684000,3461000,4145000,4515000,0.1514950166112957,0.7665559246954596,0.08194905869324474,0,0,0,684000,3461000,370000,4515000,2023
3100015,Nebraska,CAMBRIDGE PUBLIC SCHOOLS,3,3,288,5582000,458000,1521000,3603000,180000,64000,244000,0,0,0,1521000,3603000,5124000,5582000,0.27248298101039053,0.6454675743461125,0.08204944464349695,0,0,0,1521000,3603000,458000,5582000,2023
3100016,Nebraska,GRAND ISLAND PUBLIC SCHOOLS,3,3,9990,149160000,21298000,73620000,54242000,6477000,3271000,9748000,0,150000,0,73620000,54092000,127712000,149010000,0.4940608012885041,0.3630091940138246,0.1429300046976713,0,0,0,73620000,54092000,21298000,149010000,2023
