dist_id,state,district,state_rev_v92_adjusted_fy20,federal_rev_v92_adjusted_fy20,local_rev_v92_adjusted_fy20,state_local_federal_rev_v92_adjusted_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,state_rev_v92_adjusted_fy21,federal_rev_v92_adjusted_fy21,local_rev_v92_adjusted_fy21,state_local_federal_rev_v92_adjusted_fy21,state_sped_rev_fy21,federal_sped_rev_fy21,state_fed_sped_rev_fy21,state_rev_v92_adjusted_fy22,federal_rev_v92_adjusted_fy22,local_rev_v92_adjusted_fy22,state_local_federal_rev_v92_adjusted_fy22,state_sped_rev_fy22,federal_sped_rev_fy22,state_fed_sped_rev_fy22,state_rev_v92_adjusted_fy23,federal_rev_v92_adjusted_fy23,local_rev_v92_adjusted_fy23,state_local_federal_rev_v92_adjusted_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23
0103030,Alabama,Shelby County,126493000,12322000,91624000,230439000,0,3770000,3770000,133745000,23369000,95178000,252292000,0,4124000,4124000,145150000,26944000,110697000,282791000,0,4353000,4353000,174096000,23426000,122926000,320448000,0,4802000,4802000
0103062,Alabama,St Clair County,61937000,9463000,26016000,97416000,0,1930000,1930000,73143000,13852000,21693000,108688000,7000,1805000,1812000,68306000,15119000,26023000,109448000,0,2008000,2008000,76156000,16555000,32113000,124824000,0,2687000,2687000
0103090,Alabama,Sumter County,9815000,2644000,3949000,16408000,0,462000,462000,9054000,4339000,4002000,17395000,0,452000,452000,9827000,3766000,4724000,18317000,0,431000,431000,11519000,5686000,5515000,22720000,0,414000,414000
0103120,Alabama,Sylacauga City,13615000,2799000,7354000,23768000,0,488000,488000,13590000,3930000,5912000,23432000,0,501000,501000,14475000,6509000,6442000,27426000,0,498000,498000,15934000,5073000,9199000,30206000,0,510000,510000
0103150,Alabama,Talladega City,13720000,2879000,5179000,21778000,0,525000,525000,13499000,5061000,4628000,23188000,0,507000,507000,14007000,6136000,5191000,25334000,0,553000,553000,14804000,6217000,4696000,25717000,0,508000,508000
0103180,Alabama,Talladega County,47136000,7999000,26458000,81593000,0,1771000,1771000,49228000,11314000,26792000,87334000,0,1744000,1744000,53486000,16230000,28071000,97787000,0,1927000,1927000,53982000,16522000,29826000,100330000,0,1729000,1729000
0103210,Alabama,Tallapoosa County,16744000,3418000,12209000,32371000,0,723000,723000,17079000,6836000,13177000,37092000,0,762000,762000,18900000,7268000,14346000,40514000,0,842000,842000,21886000,7971000,15696000,45553000,0,846000,846000
0103240,Alabama,Tallassee City,11440000,1814000,6460000,19714000,0,404000,404000,13320000,2553000,5803000,21676000,0,384000,384000,11387000,3212000,6514000,21113000,0,426000,426000,12725000,3655000,6363000,22743000,0,407000,407000
0103270,Alabama,Tarrant City,8491000,2291000,3546000,14328000,0,355000,355000,9145000,3174000,3621000,15940000,0,382000,382000,9685000,5444000,3725000,18854000,0,369000,369000,10808000,5686000,3980000,20474000,0,357000,357000
0103300,Alabama,Thomasville City,8031000,1396000,3132000,12559000,0,198000,198000,9491000,1917000,3667000,15075000,0,204000,204000,9258000,3049000,3789000,16096000,0,332000,332000,9784000,2435000,4110000,16329000,0,292000,292000
0103330,Alabama,Troy City,10679000,3136000,7275000,21090000,64000,475000,539000,NA,NA,NA,NA,NA,NA,NA,13179000,6774000,7964000,27917000,60000,524000,584000,12156000,8039000,8331000,28526000,0,475000,475000
0103360,Alabama,Tuscaloosa City,62013000,16562000,57362000,135937000,0,2316000,2316000,72234000,21702000,63705000,157641000,0,2957000,2957000,70619000,31224000,68657000,170500000,0,2723000,2723000,76812000,30468000,72501000,179781000,0,2532000,2532000
0103390,Alabama,Tuscaloosa County,120715000,22588000,52379000,195682000,0,3828000,3828000,123857000,33623000,56142000,213622000,0,3732000,3732000,142244000,37793000,67047000,247084000,0,4276000,4276000,147036000,35867000,72763000,255666000,0,4160000,4160000
0103420,Alabama,Tuscumbia City,9853000,1346000,4841000,16040000,0,327000,327000,NA,NA,NA,NA,NA,NA,NA,10220000,4174000,5289000,19683000,0,322000,322000,12105000,3361000,5986000,21452000,0,334000,334000
0103430,Alabama,Vestavia Hills City,40630000,3855000,51885000,96370000,0,1257000,1257000,42074000,4862000,56040000,102976000,0,1320000,1320000,46009000,5691000,57280000,108980000,0,1345000,1345000,48669000,3689000,63140000,115498000,0,1780000,1780000
0103450,Alabama,Walker County,48774000,10184000,21702000,80660000,0,1888000,1888000,50522000,14922000,22558000,88002000,0,2142000,2142000,57897000,18548000,25372000,101817000,0,1886000,1886000,61535000,17945000,26941000,106421000,0,1829000,1829000
0103480,Alabama,Washington County,17335000,3132000,6883000,27350000,0,624000,624000,17278000,5766000,7034000,30078000,10000,620000,630000,18592000,6069000,7507000,32168000,0,568000,568000,20159000,6179000,9114000,35452000,0,536000,536000
0103510,Alabama,Wilcox County,11592000,4205000,4549000,20346000,0,500000,500000,11388000,5079000,4916000,21383000,10000,505000,515000,11510000,7432000,5975000,24917000,0,493000,493000,14462000,10399000,6375000,31236000,0,483000,483000
0103540,Alabama,Winfield City,9061000,1443000,3922000,14426000,0,267000,267000,9108000,2043000,4023000,15174000,0,319000,319000,9718000,2823000,4325000,16866000,0,303000,303000,12205000,2254000,4737000,19196000,0,251000,251000
0103580,Alabama,Winston County,17669000,3740000,8577000,29986000,0,702000,702000,17714000,5531000,7920000,31165000,0,679000,679000,18684000,5675000,9191000,33550000,0,640000,640000,21267000,7722000,15307000,44296000,0,671000,671000
0200001,Alaska,Lower Kuskokwim School District,74342000,49392000,3292000,127026000,0,1305000,1305000,70089000,47458000,2435000,119982000,0,1082000,1082000,71929000,49778000,2737000,124444000,0,1367000,1367000,68827000,60477000,4784000,134088000,0,1532000,1532000
0200003,Alaska,Lower Yukon School District,35537000,26147000,3316000,65000000,0,700000,700000,34997000,29486000,1902000,66385000,0,430000,430000,37547000,33303000,1363000,72213000,0,684000,684000,38295000,50588000,1650000,90533000,0,821000,821000
0200004,Alaska,Yupiit School District,7574000,7225000,294000,15093000,0,157000,157000,7199000,7212000,233000,14644000,0,140000,140000,7531000,9194000,229000,16954000,0,176000,176000,7266000,8277000,374000,15917000,0,179000,179000
0200005,Alaska,Kashunamiut School District,4055000,5292000,404000,9751000,0,71000,71000,3730000,5122000,634000,9486000,0,97000,97000,4595000,5893000,645000,11133000,0,103000,103000,4587000,6432000,497000,11516000,0,79000,79000
0200006,Alaska,Mount Edgecumbe High School Agency,8869000,3662000,0,12531000,0,0,0,9488000,4081000,0,13569000,0,0,0,8286000,4997000,1000,13284000,0,0,0,9029000,5620000,0,14649000,0,0,0
0200007,Alaska,Aleutians East Borough School District,5116000,2619000,1207000,8942000,0,47000,47000,5594000,2984000,1466000,10044000,0,52000,52000,5335000,2811000,1484000,9630000,0,67000,67000,5149000,3433000,1837000,10419000,0,52000,52000
0200020,Alaska,Bering Strait School District,37264000,25326000,4863000,67453000,0,631000,631000,34545000,29701000,2760000,67006000,0,502000,502000,36596000,29715000,4247000,70558000,0,633000,633000,38328000,32649000,5763000,76740000,0,698000,698000
0200030,Alaska,Bristol Bay Borough School District,1877000,577000,1963000,4417000,0,46000,46000,1673000,797000,2338000,4808000,0,45000,45000,1725000,1279000,2114000,5118000,0,45000,45000,1699000,1649000,2233000,5581000,0,38000,38000
0200050,Alaska,Alaska Gateway School District,10811000,4281000,41000,15133000,0,138000,138000,10701000,4379000,230000,15310000,0,144000,144000,10613000,4546000,409000,15568000,0,156000,156000,11294000,4239000,423000,15956000,0,140000,140000
0200060,Alaska,Cordova City School District,4481000,893000,2055000,7429000,0,95000,95000,4540000,1686000,1898000,8124000,0,91000,91000,4504000,1045000,1856000,7405000,0,86000,86000,4647000,1095000,2315000,8057000,0,106000,106000
0200070,Alaska,Copper River School District,7670000,1319000,74000,9063000,0,162000,162000,7514000,1361000,96000,8971000,0,144000,144000,7800000,1989000,120000,9909000,0,181000,181000,7335000,2443000,199000,9977000,0,131000,131000
0200090,Alaska,Craig City School District,5661000,1709000,892000,8262000,0,120000,120000,7003000,1783000,723000,9509000,0,157000,157000,6310000,2297000,721000,9328000,0,258000,258000,5883000,1634000,677000,8194000,0,171000,171000
0200100,Alaska,Delta-Greely School District,12513000,1356000,142000,14011000,0,229000,229000,11807000,1445000,156000,13408000,0,231000,231000,12572000,2351000,207000,15130000,0,226000,226000,12866000,2123000,1074000,16063000,0,275000,275000
0200120,Alaska,Dillingham City School District,7432000,2457000,1827000,11716000,0,141000,141000,7240000,2972000,2860000,13072000,0,161000,161000,7280000,4517000,2094000,13891000,0,181000,181000,6840000,4790000,2224000,13854000,0,147000,147000
0200130,Alaska,Galena City School District,36228000,1868000,767000,38863000,0,827000,827000,54418000,3173000,806000,58397000,0,921000,921000,45943000,2837000,1588000,50368000,0,1499000,1499000,46905000,2949000,1293000,51147000,0,1317000,1317000
0200150,Alaska,Ketchikan Gateway Borough School District,31173000,3000000,12081000,46254000,0,597000,597000,31323000,5640000,11282000,48245000,0,687000,687000,31378000,7894000,11132000,50404000,0,707000,707000,29954000,3238000,13315000,46507000,0,565000,565000
0200180,Alaska,Anchorage School District,421716000,82173000,225201000,729090000,0,12769000,12769000,397877000,86834000,216644000,701355000,0,12972000,12972000,402633000,146054000,223770000,772457000,0,11365000,11365000,390798000,179277000,237587000,807662000,0,12569000,12569000
0200210,Alaska,Juneau Borough School District,48678000,5896000,32451000,87025000,0,1224000,1224000,46164000,9446000,31966000,87576000,0,1113000,1113000,43962000,11667000,33687000,89316000,0,1466000,1466000,42792000,10596000,39709000,93097000,0,1572000,1572000
0200240,Alaska,Sitka School District,15483000,2751000,7901000,26135000,0,343000,343000,15194000,3131000,8964000,27289000,0,339000,339000,14418000,3844000,9748000,28010000,0,381000,381000,13982000,3120000,10429000,27531000,0,421000,421000
0200270,Alaska,Haines Borough School District,3390000,550000,1978000,5918000,0,79000,79000,3531000,728000,1939000,6198000,0,63000,63000,3449000,1025000,1917000,6391000,0,104000,104000,3631000,642000,2024000,6297000,0,99000,99000
0200300,Alaska,Hoonah City School District,2727000,1002000,665000,4394000,0,42000,42000,2911000,1237000,505000,4653000,0,42000,42000,2693000,962000,503000,4158000,0,53000,53000,2641000,1022000,725000,4388000,0,26000,26000
0200330,Alaska,Hydaburg City School District,2083000,2709000,248000,5040000,0,28000,28000,2529000,2994000,326000,5849000,0,34000,34000,2151000,2231000,244000,4626000,0,40000,40000,2066000,1990000,165000,4221000,0,44000,44000
0200360,Alaska,Kake City School District,2377000,925000,279000,3581000,0,31000,31000,2406000,1281000,410000,4097000,0,32000,32000,2533000,1451000,355000,4339000,0,39000,39000,2509000,1538000,382000,4429000,0,0,0
0200390,Alaska,Kenai Peninsula Borough School District,100015000,9611000,54986000,164612000,0,1520000,1520000,93518000,16357000,50636000,160511000,0,1690000,1690000,92727000,28184000,51137000,172048000,0,2660000,2660000,92361000,23575000,57835000,173771000,0,3372000,3372000
0200450,Alaska,Klawock City School District,2773000,1549000,524000,4846000,0,48000,48000,2365000,1875000,320000,4560000,0,47000,47000,2265000,1901000,330000,4496000,0,219000,219000,2406000,2597000,338000,5341000,0,54000,54000
0200480,Alaska,Kodiak Island Borough School District,34343000,7582000,10881000,52806000,0,594000,594000,34358000,10914000,9920000,55192000,0,660000,660000,34516000,9535000,11152000,55203000,0,765000,765000,33970000,8876000,12887000,55733000,0,726000,726000
0200485,Alaska,Lake and Peninsula Borough School District,10328000,2565000,2322000,15215000,0,113000,113000,10312000,3838000,3726000,17876000,0,120000,120000,10116000,3871000,3140000,17127000,0,139000,139000,9522000,3511000,4498000,17531000,0,136000,136000
0200510,Alaska,Matanuska-Susitna Borough School District,211882000,21259000,63161000,296302000,0,4630000,4630000,209781000,32848000,65021000,307650000,0,5016000,5016000,211278000,53359000,81999000,346636000,0,6407000,6407000,211451000,36910000,79350000,327711000,0,4896000,4896000
0200520,Alaska,Iditarod Area School District,6321000,1427000,133000,7881000,0,98000,98000,6398000,1565000,179000,8142000,0,104000,104000,6088000,2485000,365000,8938000,0,131000,131000,6506000,4426000,264000,11196000,0,106000,106000
0200525,Alaska,Annette Island School District,4352000,7077000,313000,11742000,0,108000,108000,5250000,7830000,181000,13261000,0,110000,110000,4269000,8082000,90000,12441000,0,145000,145000,4159000,7864000,492000,12515000,0,119000,119000
0200540,Alaska,Nenana City School District,11420000,906000,359000,12685000,0,220000,220000,13100000,948000,235000,14283000,0,249000,249000,13111000,1416000,242000,14769000,0,453000,453000,14192000,1184000,323000,15699000,0,372000,372000
0200570,Alaska,Nome Public Schools,10538000,1967000,3761000,16266000,0,219000,219000,10406000,2184000,4070000,16660000,0,212000,212000,10260000,2719000,3965000,16944000,0,286000,286000,10516000,3324000,4586000,18426000,0,282000,282000
0200600,Alaska,Fairbanks North Star Borough School District,144297000,33593000,54016000,231906000,0,3726000,3726000,134928000,36137000,50547000,221612000,0,3644000,3644000,134541000,47972000,53793000,236306000,0,4120000,4120000,132817000,47120000,59002000,238939000,0,4010000,4010000
0200610,Alaska,North Slope Borough School District,25084000,9556000,38834000,73474000,0,479000,479000,24915000,9550000,44791000,79256000,0,440000,440000,24246000,13255000,44715000,82216000,0,548000,548000,24206000,6974000,48066000,79246000,0,873000,873000
0200625,Alaska,Northwest Arctic Borough School District,43675000,14903000,10466000,69044000,0,782000,782000,42611000,12322000,10011000,64944000,0,672000,672000,42587000,18045000,12533000,73165000,0,767000,767000,43919000,31656000,13330000,88905000,0,682000,682000
0200660,Alaska,Petersburg Borough School District,7097000,1010000,2009000,10116000,0,146000,146000,6892000,1897000,1987000,10776000,0,141000,141000,6592000,1799000,2464000,10855000,0,164000,164000,6631000,1382000,2607000,10620000,0,154000,154000
0200670,Alaska,Pribilof School District,1014000,971000,498000,2483000,0,25000,25000,893000,975000,702000,2570000,0,44000,44000,1104000,981000,370000,2455000,0,59000,59000,1018000,970000,550000,2538000,0,45000,45000
0200680,Alaska,Saint Mary's School District,4070000,2068000,316000,6454000,0,59000,59000,4196000,2422000,535000,7153000,0,47000,47000,4385000,2080000,234000,6699000,0,65000,65000,4205000,2107000,427000,6739000,0,65000,65000
0200690,Alaska,Skagway School District,1258000,45000,2372000,3675000,0,26000,26000,1682000,130000,2432000,4244000,0,75000,75000,1403000,281000,2263000,3947000,0,108000,108000,1714000,267000,2595000,4576000,0,86000,86000
0200700,Alaska,Southeast Island School District,5890000,1303000,234000,7427000,0,55000,55000,5087000,1599000,285000,6971000,0,59000,59000,5210000,2055000,197000,7462000,0,73000,73000,5254000,2389000,182000,7825000,0,66000,66000
0200710,Alaska,Southwest Region School District,11996000,8095000,644000,20735000,0,231000,231000,11957000,9783000,1327000,23067000,0,172000,172000,11575000,9879000,851000,22305000,0,199000,199000,11882000,12010000,958000,24850000,0,325000,325000
0200720,Alaska,Unalaska City School District,5185000,359000,4803000,10347000,0,99000,99000,4727000,568000,4999000,10294000,0,114000,114000,4782000,763000,5154000,10699000,0,139000,139000,4460000,475000,5615000,10550000,0,107000,107000
0200730,Alaska,Chatham School District,3902000,964000,111000,4977000,0,79000,79000,3862000,1585000,106000,5553000,0,39000,39000,3622000,2049000,102000,5773000,0,57000,57000,3794000,2670000,154000,6618000,0,48000,48000
0200760,Alaska,Kuspuk School District,8335000,6314000,373000,15022000,0,137000,137000,7126000,7164000,289000,14579000,0,126000,126000,7928000,7176000,281000,15385000,0,162000,162000,7381000,6816000,488000,14685000,0,158000,158000
0200770,Alaska,Denali Borough School District,8203000,728000,2871000,11802000,0,183000,183000,9139000,1351000,2059000,12549000,0,193000,193000,7687000,936000,2047000,10670000,0,239000,239000,6850000,681000,3221000,10752000,0,286000,286000
0200775,Alaska,Yukon Flats School District,6031000,4310000,115000,10456000,0,99000,99000,5513000,3459000,596000,9568000,0,79000,79000,5718000,6869000,219000,12806000,0,139000,139000,5428000,8721000,206000,14355000,0,98000,98000
0200780,Alaska,Valdez City School District,6976000,879000,10735000,18590000,0,180000,180000,6960000,1368000,10844000,19172000,0,195000,195000,6522000,2010000,11023000,19555000,0,205000,205000,6414000,1221000,11272000,18907000,0,262000,262000
0200800,Alaska,Chugach School District,4792000,1669000,748000,7209000,0,45000,45000,5472000,1841000,692000,8005000,0,122000,122000,5403000,1347000,617000,7367000,0,112000,112000,5912000,1468000,717000,8097000,0,163000,163000
0200810,Alaska,Wrangell Public School District,4479000,515000,1445000,6439000,0,91000,91000,3848000,747000,1635000,6230000,0,82000,82000,3872000,375000,1433000,5680000,0,80000,80000,3724000,643000,1855000,6222000,0,74000,74000
0200840,Alaska,Yakutat School District,1608000,302000,631000,2541000,0,27000,27000,1588000,467000,681000,2736000,0,44000,44000,1478000,426000,556000,2460000,0,44000,44000,1407000,463000,917000,2787000,0,59000,59000
