dist_id,state,schlev,agchrt,district,total_enroll_fy20,current_sped_exp_fy20,total_enroll_fy21,current_sped_exp_fy21,total_enroll_fy22,current_sped_exp_fy22,total_enroll_fy23,current_sped_exp_fy23
0505850,Arkansas,3,3,ENGLAND SCHOOL DISTRICT,661,610000,643,627000,659,620000,648,635000
0505970,Arkansas,3,3,EUREKA SPRINGS SCHOOL DISTRICT,688,827000,587,782000,602,844000,661,906000
0506060,Arkansas,3,3,CAMDEN FAIRVIEW SCHOOL DIST.,2387,1994000,2281,2057000,2214,2005000,2222,2415000
0506090,Arkansas,3,2,FARMINGTON SCHOOL DISTRICT,2556,1896000,2572,1663000,2603,1812000,2685,1894000
0506120,Arkansas,3,2,FAYETTEVILLE SCHOOL DISTRICT,10628,13826000,10233,13964000,10468,15200000,10560,15873000
0506150,Arkansas,3,3,FLIPPIN SCHOOL DISTRICT,947,870000,910,889000,921,975000,915,1041000
0506210,Arkansas,3,3,FORDYCE SCHOOL DISTRICT,778,1668000,770,2162000,765,2304000,732,2009000
0506240,Arkansas,3,3,FOREMAN SCHOOL DISTRICT,496,381000,534,381000,493,454000,490,399000
0506270,Arkansas,3,3,FORREST CITY SCHOOL DISTRICT,2495,2916000,2295,2336000,2213,2427000,2159,2921000
0506330,Arkansas,3,3,FORT SMITH SCHOOL DISTRICT,14748,17389000,14361,18196000,14365,18085000,14291,17570000
0506360,Arkansas,3,3,FOUKE SCHOOL DISTRICT,1169,571000,1134,474000,1147,614000,1155,685000
0506420,Arkansas,3,2,FOUNTAIN LAKE SCHOOL DISTRICT,1407,1535000,1348,1560000,1351,1554000,1349,1679000
0506540,Arkansas,3,2,GENTRY SCHOOL DISTRICT,1466,1349000,1444,1557000,1527,1726000,1617,1940000
0506630,Arkansas,3,3,GLEN ROSE SCHOOL DISTRICT,1063,754000,1027,788000,981,761000,985,804000
0506690,Arkansas,3,3,CENTERPOINT SCHOOL DISTRICT,1037,851000,1007,858000,1018,940000,974,933000
0506840,Arkansas,3,3,GRAVETTE SCHOOL DISTRICT,1956,1813000,1908,1846000,1978,1856000,2076,2293000
0506870,Arkansas,3,3,GREEN FOREST SCHOOL DISTRICT,1418,1473000,1402,1359000,1413,1673000,1467,1972000
0506900,Arkansas,3,3,GREENBRIER SCHOOL DISTRICT,3613,2873000,3646,3034000,3723,3358000,3862,3510000
0506930,Arkansas,3,3,GREENLAND SCHOOL DISTRICT,753,724000,743,606000,712,629000,767,608000
0506990,Arkansas,3,3,GREENWOOD SCHOOL DISTRICT,3833,5445000,3793,5724000,3920,6086000,3956,6585000
0507110,Arkansas,3,3,GURDON SCHOOL DISTRICT,723,574000,721,552000,668,631000,645,634000
0507140,Arkansas,3,3,GUY-PERKINS SCHOOL DISTRICT,354,272000,316,246000,303,284000,350,307000
0507170,Arkansas,3,3,HACKETT SCHOOL DISTRICT,776,524000,778,510000,824,642000,820,663000
0507230,Arkansas,3,3,HAMPTON SCHOOL DISTRICT,559,473000,523,473000,534,501000,543,518000
0507290,Arkansas,3,3,HARMONY GROVE SCHOOL DISTRICT,982,563000,940,647000,926,731000,915,660000
0507320,Arkansas,3,3,HARMONY GROVE SCHOOL DISTRICT,1223,864000,1235,861000,1258,950000,1244,1044000
0507350,Arkansas,3,2,HARRISBURG SCHOOL DISTRICT,1129,1137000,1099,1243000,1094,1405000,1074,1389000
0507380,Arkansas,3,3,HARRISON SCHOOL DISTRICT,2727,2231000,2706,2451000,2722,2649000,2774,2753000
0507530,Arkansas,3,3,HAZEN SCHOOL DISTRICT,601,517000,565,526000,567,490000,556,488000
0507560,Arkansas,3,3,HEBER SPRINGS SCHOOL DISTRICT,1536,1946000,1537,1829000,1513,1542000,1620,1719000
0507620,Arkansas,3,3,HECTOR SCHOOL DISTRICT,609,415000,623,469000,625,473000,626,549000
0507680,Arkansas,3,3,HELENA/ W.HELENA SCHOOL DIST.,1228,1256000,1173,1171000,1138,1358000,1012,1219000
0507710,Arkansas,3,3,HERMITAGE SCHOOL DISTRICT,468,257000,461,289000,430,265000,442,263000
0507770,Arkansas,3,3,HIGHLAND SCHOOL DISTRICT,1608,1116000,1597,1117000,1577,1364000,1612,1507000
0507840,Arkansas,3,3,HOPE SCHOOL DISTRICT,2408,1663000,2386,1578000,2291,1613000,2263,1826000
0507860,Arkansas,3,3,HORATIO SCHOOL DISTRICT,834,632000,783,594000,707,616000,694,629000
0507890,Arkansas,3,2,HOT SPRINGS SCHOOL DISTRICT,3708,4576000,3720,4572000,3754,4507000,3690,4933000
0507920,Arkansas,3,3,JESSIEVILLE SCHOOL DISTRICT,873,631000,845,614000,859,664000,846,699000
0507990,Arkansas,3,3,HOXIE SCHOOL DISTRICT,859,549000,877,497000,846,472000,868,453000
0508040,Arkansas,3,2,WEST MEMPHIS SCHOOL DISTRICT,5304,4216000,5150,4434000,5035,3714000,4954,3888000
0508130,Arkansas,3,3,HUNTSVILLE SCHOOL DISTRICT,2304,1908000,2246,2062000,2297,2316000,2339,2126000
0508240,Arkansas,3,3,JASPER SCHOOL DISTRICT,891,796000,803,765000,850,747000,888,865000
0508280,Arkansas,3,3,JONESBORO SCHOOL DISTRICT,6719,6253000,6616,6209000,6650,6327000,6709,6829000
0508340,Arkansas,3,3,JUNCTION CITY SCHOOL DISTRICT,683,529000,654,613000,664,581000,702,590000
0508400,Arkansas,3,3,RIVERVIEW SCHOOL DISTRICT,1232,906000,1195,1003000,1189,926000,1144,960000
0508490,Arkansas,3,3,KIRBY SCHOOL DISTRICT,404,221000,423,263000,406,308000,448,389000
0508610,Arkansas,3,3,LAKE HAMILTON SCHOOL DISTRICT,4467,4433000,4342,4404000,4227,4448000,4131,4592000
0508640,Arkansas,3,3,LAKESIDE SCHOOL DISTRICT (CHICOT COUNTY),1002,654000,922,626000,927,745000,889,851000
0508670,Arkansas,3,3,LAKESIDE SCHOOL DISTRICT,3570,2762000,3494,2728000,3430,2984000,3466,2994000
0508700,Arkansas,3,3,LAMAR SCHOOL DISTRICT,1396,1135000,1345,1222000,1350,1128000,1284,1228000
0508730,Arkansas,3,3,LAVACA SCHOOL DISTRICT,868,617000,847,712000,853,774000,837,809000
0508940,Arkansas,3,2,LINCOLN SCHOOL DISTRICT,1105,1072000,1050,927000,1108,906000,1122,1099000
0509000,Arkansas,3,3,LITTLE ROCK SCHOOL DISTRICT,23237,32130000,21612,32017000,22054,32335000,21456,34331000
0509060,Arkansas,3,3,LONOKE SCHOOL DISTRICT,1725,1483000,1644,1423000,1604,1427000,1603,1511000
0509150,Arkansas,3,3,MAGAZINE SCHOOL DISTRICT,590,269000,572,299000,514,318000,493,342000
0509190,Arkansas,3,3,MAGNET COVE SCHOOL DIST.,753,649000,750,692000,714,728000,725,750000
0509240,Arkansas,3,3,MALVERN SCHOOL DISTRICT,2009,2085000,1958,2152000,1933,2205000,1831,2244000
0509270,Arkansas,3,3,MAMMOTH SPRING SCHOOL DISTRICT,520,253000,505,260000,524,268000,508,261000
0509330,Arkansas,3,3,MANSFIELD SCHOOL DISTRICT,757,769000,715,736000,734,642000,775,726000
0509360,Arkansas,3,3,LEE COUNTY SCHOOL DISTRICT,644,572000,702,532000,636,588000,631,592000
0509390,Arkansas,3,3,MARION SCHOOL DISTRICT,4021,3824000,3975,3855000,3714,4257000,3902,4238000
0509420,Arkansas,3,3,MARKED TREE SCHOOL DISTRICT,508,574000,499,560000,530,539000,530,619000
0509480,Arkansas,3,3,SEARCY COUNTY SCHOOL DISTRICT,843,828000,784,739000,801,837000,841,890000
0509510,Arkansas,3,3,MARVELL SCHOOL DISTRICT,364,120000,344,229000,317,244000,331,142000
0509540,Arkansas,3,3,MAYFLOWER SCHOOL DISTRICT,1085,907000,1058,941000,992,952000,1045,845000
0509570,Arkansas,3,3,MAYNARD SCHOOL DISTRICT,546,465000,540,430000,581,447000,583,450000
0509600,Arkansas,3,3,MCCRORY SCHOOL DISTRICT,620,638000,570,639000,586,703000,574,568000
0509630,Arkansas,3,3,MCGEHEE SCHOOL DISTRICT,1195,1243000,1199,1257000,1150,1362000,1098,1395000
0509720,Arkansas,3,3,MELBOURNE SCHOOL DISTRICT,931,618000,901,585000,883,618000,871,583000
0509750,Arkansas,3,2,MENA SCHOOL DISTRICT,1763,1313000,1734,1481000,1724,1472000,1745,1871000
0509780,Arkansas,3,3,MINERAL SPRINGS SCHOOL DIST.,411,471000,372,443000,360,435000,375,432000
0509840,Arkansas,3,3,MONTICELLO SCHOOL DISTRICT,1844,1341000,1728,1751000,1748,1493000,1671,1655000
0509990,Arkansas,3,3,MOUNT IDA SCHOOL DISTRICT,447,431000,447,426000,418,467000,447,478000
0510080,Arkansas,3,3,MT. VERNON/ENOLA SCHOOL DIST.,545,340000,519,352000,563,360000,558,409000
0510170,Arkansas,3,3,MOUNTAIN PINE SCHOOL DISTRICT,604,949000,630,989000,651,1067000,641,1176000
0510200,Arkansas,3,3,MOUNTAIN VIEW SCHOOL DISTRICT,1643,1485000,1598,1551000,1580,1463000,1613,1599000
0510260,Arkansas,3,3,MOUNTAINBURG SCHOOL DISTRICT,659,635000,681,637000,663,722000,660,772000
0510290,Arkansas,3,3,MULBERRY SCHOOL DISTRICT,461,423000,433,432000,450,493000,431,506000
0510320,Arkansas,3,3,SOUTH PIKE COUNTY SCHOOL DISTRICT,711,594000,725,622000,693,781000,655,795000
0510380,Arkansas,3,3,NASHVILLE SCHOOL DISTRICT,1924,1530000,1878,1631000,1909,1617000,1931,1774000
0510410,Arkansas,3,3,NEMO VISTA SCHOOL DISTRICT,515,420000,500,486000,533,508000,538,572000
0510440,Arkansas,3,3,NETTLETON SCHOOL DISTRICT,3717,3879000,3470,3647000,3623,3978000,3633,4350000
0510560,Arkansas,3,3,NORFORK SCHOOL DISTRICT,423,437000,473,461000,466,498000,470,491000
0510680,Arkansas,3,2,N. LITTLE ROCK SCHOOL DISTRICT,8681,8944000,7930,9117000,8216,10104000,8200,9784000
0510920,Arkansas,3,3,OMAHA SCHOOL DISTRICT,435,414000,396,434000,411,333000,400,336000
0510950,Arkansas,3,2,OSCEOLA SCHOOL DISTRICT,1147,797000,1101,997000,1070,1133000,983,964000
0510980,Arkansas,3,3,OUACHITA SCHOOL DISTRICT,549,289000,500,327000,507,323000,550,355000
0511010,Arkansas,3,3,OZARK SCHOOL DISTRICT,1767,1114000,1777,1238000,1744,1151000,1777,1316000
0511070,Arkansas,3,3,PANGBURN SCHOOL DISTRICT,804,442000,762,401000,750,397000,753,467000
0511130,Arkansas,3,3,PARIS SCHOOL DISTRICT,1072,746000,1050,746000,1032,923000,1083,910000
0511220,Arkansas,3,3,PARKERS CHAPEL SCHOOL DIST.,881,441000,837,420000,851,448000,846,497000
0511340,Arkansas,3,3,PERRYVILLE SCHOOL DISTRICT,913,788000,884,775000,923,823000,904,831000
0511370,Arkansas,3,3,PIGGOTT SCHOOL DISTRICT,881,718000,850,758000,815,698000,849,652000
0511610,Arkansas,3,3,POCAHONTAS SCHOOL DISTRICT,2122,2342000,1993,2366000,2028,2367000,2004,2888000
0511700,Arkansas,3,3,POTTSVILLE SCHOOL DISTRICT,1762,1170000,1793,1279000,1826,1346000,1856,1412000
0511730,Arkansas,3,3,POYEN SCHOOL DISTRICT,602,489000,540,468000,515,432000,508,492000
0511760,Arkansas,3,2,PRAIRIE GROVE SCHOOL DISTRICT,2058,1247000,2076,1123000,2140,1048000,2207,1241000
0511820,Arkansas,3,3,PRESCOTT SCHOOL DISTRICT,916,639000,937,604000,934,568000,938,537000
0511850,Arkansas,3,3,PULASKI CO. SPEC. SCHOOL DIST.,12274,17264000,11742,16897000,11709,18336000,12244,19225000
0511880,Arkansas,3,3,QUITMAN SCHOOL DISTRICT,746,343000,748,422000,817,512000,882,616000
0511970,Arkansas,3,2,ROGERS SCHOOL DISTRICT,16053,14534000,15545,14941000,15848,15676000,15964,16643000
0512000,Arkansas,3,3,ROSE BUD SCHOOL DISTRICT,766,547000,765,498000,760,553000,752,610000
0512060,Arkansas,3,3,RUSSELLVILLE SCHOOL DISTRICT,5439,5862000,5361,6155000,5502,6537000,5602,7209000
0512090,Arkansas,3,3,SALEM SCHOOL DISTRICT,841,450000,850,424000,850,446000,876,490000
0512180,Arkansas,3,3,SCRANTON SCHOOL DISTRICT,450,219000,451,216000,447,224000,437,253000
0512210,Arkansas,3,3,SEARCY SCHOOL DISTRICT,4017,3730000,3947,3642000,4006,3759000,4003,3796000
0512420,Arkansas,3,3,SHIRLEY SCHOOL DISTRICT,350,471000,325,474000,336,468000,319,453000
0512450,Arkansas,3,2,SILOAM SPRINGS SCHOOL DISTRICT,4511,4680000,4294,4841000,4430,5081000,4612,5561000
0512480,Arkansas,3,3,SLOAN-HENDRIX SCHOOL DIST.,737,440000,749,416000,786,467000,805,510000
0512510,Arkansas,3,3,SMACKOVER SCHOOL DISTRICT,1143,845000,1130,868000,1128,961000,1161,1024000
0512520,Arkansas,3,3,SO. CONWAY CO. SCHOOL DISTRICT,2362,2230000,2444,2331000,2386,2550000,2459,2859000
0512540,Arkansas,3,2,SOUTHSIDE SCHOOL DISTRICT,2242,1675000,2236,1880000,2253,1998000,2234,2201000
0512570,Arkansas,3,3,SOUTH SIDE SCHOOL DISTRICT,536,655000,521,614000,552,676000,542,744000
0512630,Arkansas,3,3,SPRING HILL SCHOOL DISTRICT,589,361000,568,359000,580,388000,621,460000
0512660,Arkansas,3,2,SPRINGDALE SCHOOL DISTRICT,23470,20006000,22663,20517000,22789,21491000,22745,21263000
0512930,Arkansas,3,3,STRONG-HUTTIG SCHOOL DISTRICT,304,364000,303,338000,312,434000,316,310000
0512960,Arkansas,3,3,STUTTGART SCHOOL DISTRICT,1600,1266000,1609,1328000,1606,1390000,1593,1330000
0513080,Arkansas,3,3,GREENE CO. TECH SCHOOL DIST.,3844,4725000,3717,4896000,3656,5194000,3652,5572000
0513110,Arkansas,3,2,TEXARKANA SCHOOL DISTRICT,4070,3677000,3965,3620000,4049,3627000,3888,3639000
0513230,Arkansas,3,3,JACKSON CO. SCHOOL DISTRICT,950,482000,938,498000,906,529000,937,542000
0513350,Arkansas,3,3,VALLEY SPRINGS SCHOOL DISTRICT,885,605000,859,626000,862,671000,852,765000
0513380,Arkansas,3,3,VALLEY VIEW SCHOOL DISTRICT,2965,2316000,2958,2572000,2971,3082000,2994,3516000
0513410,Arkansas,3,2,VAN BUREN SCHOOL DISTRICT,5737,4825000,5506,5389000,5700,5686000,5911,5866000
0513530,Arkansas,3,3,VILONIA SCHOOL DISTRICT,3160,2986000,3017,3087000,3060,2800000,3053,3005000
0513560,Arkansas,3,3,VIOLA SCHOOL DISTRICT,357,209000,383,263000,381,258000,387,334000
0513680,Arkansas,3,3,WALDRON SCHOOL DISTRICT,1573,1176000,1540,1248000,1539,1339000,1576,1294000
0513930,Arkansas,3,3,WATSON CHAPEL SCHOOL DISTRICT,2233,1604000,2148,1666000,1942,1678000,1796,1911000
0514010,Arkansas,3,3,WEST FORK SCHOOL DISTRICT,1044,893000,976,665000,955,688000,872,648000
0514020,Arkansas,3,3,WESTSIDE SCHOOL DISTRICT,637,503000,602,482000,658,566000,629,627000
0514040,Arkansas,3,3,WEST SIDE SCHOOL DISTRICT,485,377000,464,400000,502,464000,506,575000
0514140,Arkansas,3,3,WHITE HALL SCHOOL DISTRICT,2970,2104000,2906,2251000,3021,2241000,3028,2516000
0514370,Arkansas,3,3,WONDERVIEW SCHOOL DISTRICT,473,243000,461,278000,470,229000,482,212000
0514400,Arkansas,3,3,WOODLAWN SCHOOL DISTRICT,555,379000,547,363000,559,380000,573,367000
0514430,Arkansas,3,3,WYNNE SCHOOL DISTRICT,2635,3040000,2568,2956000,2503,3043000,2484,3346000
0514490,Arkansas,3,3,YELLVILLE-SUMMIT SCHOOL DIST.,907,653000,924,683000,963,858000,1000,1080000
0600001,California,3,3,Acton-Agua Dulce Unified,1041,2267000,919,2229000,935,2281000,1002,3201000
0600006,California,1,3,Ross Valley Elementary,2028,3046000,1752,4350000,1739,4794000,1714,5437000
0600011,California,3,2,Fort Sage Unified,254,242000,220,170000,241,176000,248,229000
0600012,California,1,3,Twin Ridges Elementary,99,191000,82,242000,93,290000,94,523000
0600013,California,3,2,Rocklin Unified,12140,23556000,11388,25483000,11478,28570000,11389,33110000
0600014,California,3,3,Hesperia Unified,22052,35896000,21910,46655000,22309,49835000,22945,59233000
0600015,California,3,3,Lucerne Valley Unified,830,1164000,843,1619000,980,1713000,1028,1818000
0600016,California,3,3,Upland Unified,10553,19727000,10208,23812000,10186,27768000,10058,29050000
0600017,California,3,3,Apple Valley Unified,13282,20395000,12863,24558000,13281,26254000,13581,33698000
0600018,California,3,3,Mountain Valley Unified,289,352000,308,292000,304,297000,329,326000
0600019,California,3,3,Dublin Unified,12520,16706000,12577,20056000,12442,23587000,12525,27053000
0600020,California,3,3,Pleasanton Unified,14798,25157000,14442,31981000,14064,37762000,13837,44395000
0600021,California,1,3,Sunol Glen Unified,291,202000,273,274000,262,316000,268,357000
0600022,California,3,3,Mendota Unified,3670,1797000,3668,2873000,3803,3249000,3920,3943000
0600025,California,3,3,Manhattan Beach Unified,6480,19685000,5995,25046000,5823,24646000,5870,26495000
0600026,California,3,3,El Tejon Unified,754,1035000,698,1096000,684,1226000,686,1370000
0600027,California,3,3,Lake Elsinore Unified,21044,42319000,20410,46307000,20678,49725000,20788,57573000
0600028,California,3,3,Temecula Valley Unified,27953,56811000,26689,59288000,26545,64482000,26510,75165000
0600029,California,3,3,Murrieta Valley Unified,23386,50263000,22854,55399000,22590,60138000,22274,69264000
0600032,California,3,3,Redondo Beach Unified,10071,19935000,9766,25137000,9573,26058000,9522,28258000
0600033,California,3,3,Dos Palos Oro Loma Joint Unified,2346,2926000,2292,2910000,2275,3224000,2283,3412000
0600034,California,3,2,Windsor Unified,4880,8266000,4683,9474000,4584,9933000,4619,11825000
0600035,California,3,3,Farmersville Unified,2530,1553000,2484,1579000,2463,2035000,2451,2557000
0600036,California,3,2,Natomas Unified,13741,21166000,13724,26288000,14179,27716000,14531,30981000
0600037,California,3,3,Ferndale Unified,455,560000,454,597000,476,578000,469,642000
0600039,California,3,3,Delhi Unified,2580,2431000,2504,2970000,2439,2975000,2392,3788000
0600040,California,3,3,Riverdale Joint Unified,1559,1359000,1488,1723000,1478,1840000,1469,1968000
0600042,California,3,3,Warner Unified,204,282000,208,417000,211,507000,203,563000
0600043,California,3,3,Scotts Valley Unified,2439,2263000,2233,3695000,2179,4681000,2166,6023000
0600044,California,3,2,Healdsburg Unified,1405,2364000,1306,4331000,1261,4714000,1229,4783000
0600045,California,3,3,Orland Joint Unified,2231,2489000,2244,2331000,2287,3157000,2262,2866000
0600046,California,3,3,Gonzales Unified,2344,3555000,2254,4550000,2181,5048000,2110,6157000
0600047,California,3,2,Tracy Joint Unified,14528,22161000,14268,25425000,14092,28359000,13889,28224000
0600048,California,3,3,Paso Robles Joint Unified,6867,11694000,6657,14725000,6536,15776000,6339,17824000
0600049,California,3,3,Coast Unified,582,1181000,536,1265000,496,1464000,488,1577000
0600051,California,3,3,Gridley Unified,2087,2698000,2080,2866000,2029,3310000,2035,3854000
0600052,California,3,3,Eureka City Schools,3604,5717000,3466,6392000,3619,6775000,3580,7405000
0600060,California,3,3,Hughson Unified,2095,1956000,2052,3477000,2088,3873000,2153,4421000
0600061,California,3,2,Riverbank Unified,3006,3044000,2939,6239000,2941,7146000,2969,8067000
0600062,California,3,2,Oakdale Joint Unified,5407,5622000,5275,9412000,5255,11134000,5220,13355000
0600063,California,3,3,Waterford Unified,1805,3459000,1809,5873000,1797,6666000,1808,7227000
0600064,California,3,2,Porterville Unified,14514,9255000,14372,9776000,14471,10706000,14208,12891000
0600065,California,3,3,Dinuba Unified,6670,5605000,6640,5379000,6589,5962000,6471,6636000
0600067,California,3,3,Caruthers Unified,1548,1297000,1568,1615000,1569,1682000,1567,1967000
0600068,California,3,3,Golden Valley Unified,2021,1944000,2089,2607000,2311,2939000,2566,3668000
0600069,California,3,3,Valley Center-Pauma Unified,3941,5797000,3850,7397000,3809,8574000,3790,9538000
0600116,California,3,2,Chawanakee Unified,1423,1100000,1531,1396000,1537,1606000,1432,2013000
0600153,California,3,3,Alhambra Unified,16194,41211000,15693,42419000,15215,49299000,14877,58449000
0600158,California,3,3,Turlock Unified,13967,32347000,13631,33256000,13518,37463000,13359,45484000
0600159,California,3,3,Scott Valley Unified,678,323000,612,337000,615,361000,622,404000
0600160,California,3,3,Yosemite Unified,1528,1911000,1364,2173000,1367,2328000,1385,2577000
0601325,California,3,3,Arena Union Elementary/Point Arena Joint Union High,381,785000,351,942000,355,1127000,355,1125000
0601327,California,3,2,Santa Cruz City Elementary/High,6539,15471000,6314,17738000,6286,18879000,6106,21373000
0601328,California,3,2,Petaluma City Elementary/Joint Union High,7492,17429000,7335,21514000,7168,22221000,7054,25150000
0601329,California,3,2,Santa Rosa City Schools,15695,25774000,15242,48194000,15115,53062000,14788,60629000
0601330,California,3,3,Modesto City Schools,29604,55361000,29438,63928000,29166,72888000,29512,85272000
0601331,California,3,3,Trinity Alps Unified,679,1254000,695,1192000,657,1167000,672,1132000
0601332,California,3,2,Twin Rivers Unified,25234,49873000,24409,57835000,23838,63424000,24043,73258000
0601409,California,3,3,Bishop Unified,2087,2066000,1968,2534000,1956,2597000,1928,3223000
0601414,California,3,2,Santa Barbara Unified,13486,26261000,13183,30416000,12849,33759000,12579,37589000
0601415,California,3,3,Washington Unified,2685,1447000,2556,2248000,2566,2356000,2548,2740000
0601418,California,3,3,Woodlake Unified,2117,1645000,2069,1625000,2070,1855000,2099,2424000
0601420,California,1,3,Fortuna Elementary,1113,1842000,1029,1949000,1133,2011000,1104,2483000
0601421,California,3,3,Santa Paula Unified,5145,8288000,5080,10053000,4984,9962000,4852,14811000
0601423,California,3,3,Exeter Unified,2722,2895000,2637,2768000,2633,3375000,2663,4249000
0601426,California,3,2,Bonsall Unified,2470,5274000,2161,6113000,2202,6932000,2154,7441000
0601427,California,3,2,Penn Valley Union Elementary,580,672000,564,647000,564,739000,609,728000
0601428,California,3,3,Wiseburn Unified,2505,3909000,2497,4249000,2477,5025000,2490,7002000
0601442,California,3,3,Upper Lake Unified,843,1097000,851,1319000,906,1483000,891,2219000
0601620,California,3,3,ABC Unified,20229,36440000,19506,35361000,18848,40606000,18304,46525000
0601650,California,2,3,Acalanes Union High,5606,6427000,5501,12237000,5429,13697000,5389,15279000
0601710,California,1,3,Adelanto Elementary,8193,15356000,7817,16571000,7806,18079000,7742,21731000
0601770,California,3,3,Alameda Unified,9335,20861000,9039,29701000,8680,34550000,8803,37038000
0601860,California,3,3,Albany City Unified,3575,7122000,3489,8719000,3505,9379000,3519,10514000
0601890,California,1,3,Alexander Valley Union Elementary,112,161000,115,214000,113,199000,112,156000
0601950,California,1,3,Alisal Union,8524,11653000,8165,14795000,7851,17388000,7509,18853000
0602070,California,1,3,Alpine County Unified,70,244000,73,296000,61,337000,68,353000
