dist_id,state,schlev,agchrt,district,current_sped_exp_fy20_adjusted,state_sped_rev_fy20_adjusted,federal_sped_rev_fy20_adjusted,state_fed_sped_rev_fy20_adjusted,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
0102370,Alabama,3,3,Mobile County,72330902.116,231844.751,19888551.479,20120396.23,8360,63714000,199000,14718000,14917000,7768,27.73262571770335,2379.0133348086124,2406.7459605263157,8652.021784210527,25.61791967044284,1894.6961894953656,1920.3141091658085,8202.11122554068,6245.275823684211,6281.797116374872,36.52129269066063
0102430,Alabama,3,3,Montgomery County,34477295.057000004,0,8179809.029,8179809.029,2928,29688000,0,7736000,7736000,2496,0,2793.65062465847,2793.65062465847,11775.032464822405,0,3099.358974358974,3099.358974358974,11894.23076923077,8981.381840163935,8794.871794871795,-186.5100452921397
0102480,Alabama,3,3,Morgan County,9431071.655,0,1924660.948,1924660.948,1057,8669000,0,2141000,2141000,1062,0,1820.871284768212,1820.871284768212,8922.489739829705,0,2016.0075329566855,2016.0075329566855,8162.900188323917,7101.6184550614935,6146.892655367232,-954.7257996942617
0102490,Alabama,3,3,Mountain Brook City,8709906.324,0,1106796.55,1106796.55,484,9565000,0,1069000,1069000,513,0,2286.7697314049587,2286.7697314049587,17995.674223140493,0,2083.820662768031,2083.820662768031,18645.22417153996,15708.904491735535,16561.40350877193,852.4990170363963
0102520,Alabama,3,3,Muscle Shoals City,2753010.787,0,573204.108,573204.108,338,2862000,0,739000,739000,322,0,1695.8701420118343,1695.8701420118343,8145.002328402367,0,2295.031055900621,2295.031055900621,8888.198757763976,6449.132186390533,6593.1677018633545,144.03551547282132
0102550,Alabama,3,3,Oneonta City,1035728.561,0,335534.112,335534.112,125,1138000,0,326000,326000,118,0,2684.2728960000004,2684.2728960000004,8285.828488,0,2762.7118644067796,2762.7118644067796,9644.06779661017,5601.555591999999,6881.355932203391,1279.800340203392
0102580,Alabama,3,3,Opelika City,3930875.326,0,1194175.225,1194175.225,517,4116000,0,1215000,1215000,525,0,2309.8166827853,2309.8166827853,7603.24047582205,0,2314.285714285714,2314.285714285714,7840,5293.42379303675,5525.714285714286,232.29049267753635
0102610,Alabama,3,3,Opp City,1435340.368,0,375145.778,375145.778,224,1539000,0,347000,347000,174,0,1674.7579375,1674.7579375,6407.7695,0,1994.2528735632184,1994.2528735632184,8844.827586206897,4733.0115625,6850.574712643678,2117.5631501436783
0102635,Alabama,3,3,Oxford City,4337477.427,0,1073010.129,1073010.129,546,4185000,0,801000,801000,541,0,1965.2200164835165,1965.2200164835165,7944.097851648352,0,1480.5914972273567,1480.5914972273567,7735.674676524954,5978.877835164835,6255.083179297597,276.20534413276164
0102650,Alabama,3,3,Pell City,4459807.572,0,1106796.55,1106796.55,451,4963000,0,1041000,1041000,541,0,2454.0943458980046,2454.0943458980046,9888.708585365854,0,1924.2144177449168,1924.2144177449168,9173.752310536045,7434.614239467849,7249.537892791128,-185.0763466767212
0102670,Alabama,3,3,Perry County,1621748.208,0,502136.119,502136.119,208,1143000,0,327000,327000,118,0,2414.115956730769,2414.115956730769,7796.866384615385,0,2771.186440677966,2771.186440677966,9686.440677966102,5382.750427884615,6915.254237288136,1532.5038094035208
0102700,Alabama,3,3,Phenix City,5467574.957,0,1746408.451,1746408.451,707,6699000,0,1490000,1490000,744,0,2470.167540311174,2470.167540311174,7733.486502121641,0,2002.6881720430108,2002.6881720430108,9004.032258064517,5263.318961810467,7001.344086021506,1738.025124211039
0102730,Alabama,3,3,Pickens County,2838059.364,0,808544.006,808544.006,353,2876000,0,646000,646000,341,0,2290.492934844193,2290.492934844193,8039.828226628895,0,1894.4281524926687,1894.4281524926687,8434.017595307918,5749.335291784702,6539.58944281525,790.2541510305473
0102760,Alabama,3,3,Piedmont City,914563.465,37281.568,320388.475,357670.043,159,884000,0,241000,241000,146,234.47527044025156,2015.0218553459117,2249.4971257861635,5751.971477987421,0,1650.6849315068494,1650.6849315068494,6054.7945205479455,3502.4743522012577,4404.109589041096,901.6352368398384
0102820,Alabama,3,3,Randolph County,2101748.396,40776.715,613980.823,654757.5380000001,304,2061000,17000,512000,529000,304,134.1339309210526,2019.673759868421,2153.807690789474,6913.646039473685,55.921052631578945,1684.2105263157894,1740.1315789473683,6779.605263157895,4759.838348684211,5039.473684210527,279.63533552631543
0102880,Alabama,3,3,Russell County,2928933.186,0,920388.71,920388.71,427,2609000,0,829000,829000,421,0,2155.4770725995313,2155.4770725995313,6859.328304449649,0,1969.1211401425178,1969.1211401425178,6197.149643705463,4703.851231850118,4228.028503562945,-475.82272828717305
0102910,Alabama,3,3,Russellville City,1575146.248,0,587184.696,587184.696,212,1654000,0,527000,527000,255,0,2769.739132075472,2769.739132075472,7429.935132075471,0,2066.6666666666665,2066.6666666666665,6486.274509803921,4660.196,4419.607843137255,-240.58815686274465
0102940,Alabama,3,3,Scottsboro City,3026797.302,0,803883.81,803883.81,298,2533000,0,651000,651000,265,0,2697.5966778523493,2697.5966778523493,10157.037926174497,0,2456.603773584906,2456.603773584906,9558.490566037735,7459.441248322148,7101.8867924528295,-357.5544558693182
0102970,Alabama,3,3,Selma City,3099030.34,0,1026408.169,1026408.169,303,2749000,0,846000,846000,292,0,3387.485706270627,3387.485706270627,10227.822904290428,0,2897.2602739726026,2897.2602739726026,9414.383561643835,6840.337198019801,6517.123287671233,-323.2139103485679
0103000,Alabama,3,3,Sheffield City,1360777.232,0,365825.386,365825.386,170,1564000,126000,328000,454000,166,0,2151.9140352941176,2151.9140352941176,8004.571952941177,759.0361445783133,1975.9036144578313,2734.9397590361446,9421.686746987953,5852.65791764706,6686.7469879518085,834.0890703047489
0103030,Alabama,3,3,Shelby County,36831859.086,0,4392234.73,4392234.73,2288,37981000,0,4802000,4802000,2503,0,1919.6830113636365,1919.6830113636365,16097.840509615386,0,1918.4978026368358,1918.4978026368358,15174.190970834998,14178.157498251749,13255.693168198162,-922.4643300535863
0103062,Alabama,3,3,St Clair County,10619421.635,0,2248544.57,2248544.57,1437,11268000,0,2687000,2687000,1410,0,1564.7491788448156,1564.7491788448156,7389.994178844815,0,1905.6737588652481,1905.6737588652481,7991.489361702128,5825.244999999999,6085.815602836879,260.5706028368804
0103090,Alabama,3,3,Sumter County,1585631.689,0,538252.638,538252.638,169,1418000,0,414000,414000,129,0,3184.926852071006,3184.926852071006,9382.436029585799,0,3209.3023255813955,3209.3023255813955,10992.248062015504,6197.509177514792,7782.945736434109,1585.4365589193167
0103120,Alabama,3,3,Sylacauga City,2222913.492,0,568543.912,568543.912,250,2340000,0,510000,510000,277,0,2274.175648,2274.175648,8891.653968,0,1841.1552346570397,1841.1552346570397,8447.653429602888,6617.47832,6606.498194945848,-10.980125054152268
0103150,Alabama,3,3,Talladega City,1780194.872,0,611650.725,611650.725,272,1916000,0,508000,508000,260,0,2248.715900735294,2248.715900735294,6544.834088235294,0,1953.8461538461538,1953.8461538461538,7369.2307692307695,4296.1181875,5415.384615384615,1119.266427884615
0103180,Alabama,3,3,Talladega County,7090488.214,0,2063301.779,2063301.779,942,6765000,0,1729000,1729000,975,0,2190.341591295117,2190.341591295117,7527.057552016985,0,1773.3333333333333,1773.3333333333333,6938.461538461538,5336.715960721868,5165.128205128205,-171.58775559366313
0103210,Alabama,3,3,Tallapoosa County,2835729.266,0,842330.427,842330.427,429,2686000,0,846000,846000,379,0,1963.474188811189,1963.474188811189,6610.091529137529,0,2232.1899736147757,2232.1899736147757,7087.071240105541,4646.61734032634,4854.8812664907655,208.26392616442536
0103240,Alabama,3,3,Tallassee City,2348738.784,0,470679.796,470679.796,256,2645000,0,407000,407000,266,0,1838.592953125,1838.592953125,9174.760875,0,1530.0751879699249,1530.0751879699249,9943.609022556391,7336.167921875,8413.533834586466,1077.365912711466
0103270,Alabama,3,3,Tarrant City,1165049,0,413592.395,413592.395,161,1270000,0,357000,357000,148,0,2568.8968633540376,2568.8968633540376,7236.329192546584,0,2412.162162162162,2412.162162162162,8581.081081081082,4667.432329192547,6168.91891891892,1501.4865897263735
0103360,Alabama,3,3,Tuscaloosa City,13473791.685,0,2698253.484,2698253.484,1385,13732000,0,2532000,2532000,1262,0,1948.1974613718412,1948.1974613718412,9728.36944765343,0,2006.339144215531,2006.339144215531,10881.141045958795,7780.171986281588,8874.801901743263,1094.6299154616754
0103390,Alabama,3,3,Tuscaloosa County,23890494.794,0,4459807.572,4459807.572,2941,23087000,0,4160000,4160000,2674,0,1516.4255600136007,1516.4255600136007,8123.255625297517,0,1555.7217651458488,1555.7217651458488,8633.881824981301,6606.830065283917,7078.160059835453,471.3299945515355
0103430,Alabama,3,3,Vestavia Hills City,13804665.601,0,1464466.593,1464466.593,619,12872000,0,1780000,1780000,667,0,2365.858793214863,2365.858793214863,22301.559936995152,0,2668.665667166417,2668.665667166417,19298.350824587706,19935.70114378029,16629.68515742129,-3306.0159863590015
0103450,Alabama,3,3,Walker County,9625634.838,0,2199612.512,2199612.512,1081,9178000,0,1829000,1829000,1061,0,2034.7941831637374,2034.7941831637374,8904.380053654024,0,1723.8454288407163,1723.8454288407163,8650.329877474082,6869.585870490287,6926.484448633365,56.89857814307834
0103480,Alabama,3,3,Washington County,2754175.836,0,726990.576,726990.576,368,2673000,0,536000,536000,313,0,1975.5178695652173,1975.5178695652173,7484.173467391304,0,1712.4600638977636,1712.4600638977636,8539.936102236421,5508.655597826087,6827.476038338657,1318.8204405125707
0103540,Alabama,3,3,Winfield City,1062524.688,0,311068.083,311068.083,122,1167000,0,251000,251000,138,0,2549.7383852459016,2549.7383852459016,8709.218754098361,0,1818.840579710145,1818.840579710145,8456.521739130434,6159.48036885246,6637.681159420289,478.20079056782924
0103580,Alabama,3,3,Winston County,2869515.687,0,817864.398,817864.398,348,3661000,0,671000,671000,431,0,2350.1850517241382,2350.1850517241382,8245.734732758621,0,1556.844547563805,1556.844547563805,8494.199535962876,5895.549681034483,6937.354988399071,1041.8053073645879
0500001,Arkansas,3,3,DEWITT SCHOOL DISTRICT,1113786.844,721165.331,454369.11,1175534.441,143,1150000,718000,398000,1116000,186,5043.114202797203,3177.4063636363635,8220.520566433568,7788.719188811189,3860.2150537634407,2139.7849462365593,6000,6182.795698924731,-431.8013776223788,182.79569892473137,614.5970765471102
0500006,Arkansas,3,2,WARREN SCHOOL DISTRICT,1086990.717,1613592.865,502136.119,2115728.984,200,989000,1530000,294000,1824000,174,8067.964325,2510.680595,10578.64492,5434.953584999999,8793.103448275862,1689.655172413793,10482.758620689656,5683.908045977011,-5143.691335000001,-4798.850574712645,344.8407602873567
0500009,Arkansas,3,3,CORNING SCHOOL DISTRICT,480000.188,887767.338,366990.435,1254757.773,116,584000,802000,296000,1098000,121,7653.166706896552,3163.710646551724,10816.877353448277,4137.932655172414,6628.099173553719,2446.280991735537,9074.380165289256,4826.446280991736,-6678.944698275863,-4247.93388429752,2431.0108139783424
0500012,Arkansas,3,3,RIVERSIDE SCHOOL DISTRICT,894757.632,286602.054,302912.74,589514.794,146,827000,259000,196000,455000,142,1963.0277671232877,2074.7447945205477,4037.7725616438356,6128.476931506849,1823.943661971831,1380.281690140845,3204.225352112676,5823.943661971831,2090.704369863013,2619.718309859155,529.0139399961417
0500015,Arkansas,3,3,SHERIDAN SCHOOL DISTRICT,3714176.212,1677670.56,1188349.98,2866020.54,533,3713000,1402000,1215000,2617000,629,3147.599549718574,2229.5496810506565,5377.149230769231,6968.435669793621,2228.9348171701113,1931.637519872814,4160.572337042925,5903.0206677265505,1591.2864390243903,1742.4483306836255,151.16189165923515
0500016,Arkansas,3,3,MARMADUKE SCHOOL DISTRICT,622136.166,361165.19,233009.8,594174.99,124,530000,328000,181000,509000,142,2912.6225,1879.1112903225805,4791.733790322581,5017.22714516129,2309.8591549295775,1274.6478873239437,3584.507042253521,3732.394366197183,225.4933548387089,147.88732394366207,-77.60603089504684
0500017,Arkansas,3,3,PARAGOULD SCHOOL DISTRICT,3526603.323,3205049.799,955340.18,4160389.979,625,3763000,2791000,1013000,3804000,626,5128.0796784,1528.544288,6656.6239663999995,5642.5653168,4458.466453674121,1618.2108626198083,6076.67731629393,6011.182108626198,-1014.0586495999996,-65.49520766773185,948.5634419322678
0500019,Arkansas,3,3,BATESVILLE SCHOOL DISTRICT,2799612.747,1855923.057,1080000.423,2935923.48,414,2813000,1894000,1055000,2949000,424,4482.905934782609,2608.6966739130435,7091.602608695652,6762.349630434783,4466.981132075472,2488.2075471698113,6955.188679245283,6634.433962264151,-329.252978260869,-320.75471698113233,8.498261279736653
0500020,Arkansas,3,3,MIDLAND SCHOOL DISTRICT,567378.863,561553.618,198058.33,759611.948,105,611000,530000,184000,714000,102,5348.129695238095,1886.2698095238095,7234.399504761905,5403.608219047619,5196.078431372549,1803.921568627451,7000,5990.196078431372,-1830.7912857142856,-1009.8039215686276,820.9873641456579
0500021,Arkansas,3,3,IZARD CO. CONS. SCHOOL DIST.,361165.19,634951.705,188737.938,823689.643,133,374000,744000,176000,920000,118,4774.072969924811,1419.0822406015038,6193.155210526316,2715.5277443609025,6305.0847457627115,1491.5254237288136,7796.610169491525,3169.491525423729,-3477.627466165414,-4627.118644067796,-1149.4911779023819
0500023,Arkansas,3,3,NEWPORT SCHOOL DISTRICT,1493592.818,1153398.51,505631.266,1659029.776,242,1313000,1160000,506000,1666000,259,4766.109545454546,2089.3853966942147,6855.494942148761,6171.8711487603305,4478.764478764479,1953.6679536679537,6432.4324324324325,5069.4980694980695,-683.6237933884304,-1362.934362934363,-679.3105695459326
0500026,Arkansas,3,3,PINE BLUFF SCHOOL DISTRICT,4560001.786,4777865.949,1310680.125,6088546.074,423,5254000,4965000,1414000,6379000,537,11295.191368794327,3098.534574468085,14393.72594326241,10780.146066193854,9245.810055865923,2633.147113594041,11878.957169459964,9783.985102420856,-3613.579877068556,-2094.972067039107,1518.607810029449
0500028,Arkansas,3,3,STAR CITY SCHOOL DISTRICT,1548350.121,717670.184,541747.785,1259417.969,161,1168000,749000,382000,1131000,166,4457.578782608695,3364.8930745341618,7822.4718571428575,9617.08149689441,4512.048192771084,2301.2048192771085,6813.253012048192,7036.144578313253,1794.609639751553,222.89156626506065,-1571.7180734864924
0500029,Arkansas,3,3,GOSNELL SCHOOL DISTRICT,1236116.989,1258252.92,363495.288,1621748.208,175,1108000,1028000,412000,1440000,159,7190.016685714285,2077.1159314285715,9267.132617142857,7063.525651428572,6465.408805031447,2591.194968553459,9056.603773584906,6968.553459119496,-2203.6069657142853,-2088.0503144654094,115.55665124887582
0500030,Arkansas,3,3,NEVADA SCHOOL DISTRICT,357670.043,376310.827,161941.811,538252.638,46,272000,333000,77000,410000,58,8180.670152173913,3520.474152173913,11701.144304347827,7775.435717391304,5741.379310344828,1327.5862068965516,7068.9655172413795,4689.6551724137935,-3925.7085869565226,-2379.310344827586,1546.3982421289365
0500032,Arkansas,3,3,BEARDEN SCHOOL DISTRICT,523107.001,461359.404,178252.497,639611.901,65,472000,450000,218000,668000,64,7097.836984615385,2742.3461076923077,9840.183092307692,8047.800015384615,7031.25,3406.25,10437.5,7375,-1792.3830769230772,-3062.5,-1270.1169230769228
0500041,Arkansas,3,3,WESTERN YELL CO. SCHOOL DIST.,240000.094,372815.68,71067.989,443883.669,67,235000,448000,108000,556000,63,5564.413134328358,1060.7162537313434,6625.129388059701,3582.090955223881,7111.111111111111,1714.2857142857142,8825.396825396825,3730.15873015873,-3043.0384328358205,-5095.238095238095,-2052.199662402275
0500042,Arkansas,3,3,HAMBURG SCHOOL DISTRICT,1269903.41,1041553.806,588349.745,1629903.551,183,1145000,1161000,522000,1683000,175,5691.550852459016,3215.025928961749,8906.576781420765,6939.362896174863,6634.285714285715,2982.8571428571427,9617.142857142857,6542.857142857143,-1967.213885245902,-3074.2857142857138,-1107.0718290398117
0500043,Arkansas,3,2,MOUNTAIN HOME SCHOOL DISTRICT,4512234.777,1759223.99,1399223.849,3158447.839,503,4808000,1925000,1061000,2986000,559,3497.4632007952287,2781.7571550695825,6279.220355864812,8970.645679920477,3443.649373881932,1898.0322003577817,5341.681574239714,8601.073345259392,2691.4253240556654,3259.3917710196783,567.9664469640129
0500044,Arkansas,3,3,MAGNOLIA SCHOOL DISTRICT,2179806.679,2475729.125,835340.133,3311069.258,313,2366000,2346000,843000,3189000,348,7909.677715654952,2668.81831629393,10578.496031948882,6964.2385910543135,6741.379310344828,2422.4137931034484,9163.793103448275,6798.850574712644,-3614.2574408945684,-2364.9425287356316,1249.3149121589367
0500045,Arkansas,3,3,RIVERCREST SCHOOL DISTRICT #57,1028738.267,1168544.147,377475.876,1546020.023,141,972000,974000,350000,1324000,134,8287.547141843972,2677.1338723404256,10964.681014184398,7296.016078014184,7268.6567164179105,2611.9402985074626,9880.597014925374,7253.731343283582,-3668.664936170214,-2626.865671641792,1041.799264528422
0500046,Arkansas,3,3,MANILA SCHOOL DISTRICT,617475.97,547573.03,320388.475,867961.505,164,669000,446000,336000,782000,169,3338.8599390243903,1953.5882621951218,5292.448201219512,3765.0973780487802,2639.05325443787,1988.1656804733727,4627.218934911242,3958.579881656805,-1527.350823170732,-668.6390532544374,858.7117699162945
0500047,Arkansas,3,3,TRUMANN SCHOOL DISTRICT,1448155.907,1414369.486,489320.58,1903690.066,284,1268000,1377000,414000,1791000,306,4980.174246478873,1722.9597887323944,6703.134035211268,5099.140517605633,4500,1352.9411764705883,5852.941176470588,4143.7908496732025,-1603.9935176056351,-1709.1503267973858,-105.15680919175065
0500048,Arkansas,3,3,EAST POINSETT CO. SCHOOL DIST.,761942.046,633786.656,271456.417,905243.073,109,563000,561000,176000,737000,90,5814.5564770642195,2490.4258440366975,8304.982321100917,6990.294,6233.333333333333,1955.5555555555557,8188.888888888889,6255.555555555556,-1314.6883211009172,-1933.333333333333,-618.6450122324159
0500049,Arkansas,3,3,DEQUEEN SCHOOL DISTRICT,1752233.696,2310292.167,683883.763,2994175.93,217,1747000,2292000,563000,2855000,268,10646.50768202765,3151.538078341014,13798.045760368665,8074.809658986175,8552.23880597015,2100.7462686567164,10652.985074626866,6518.6567164179105,-5723.236101382489,-4134.328358208955,1588.907743173534
0500051,Arkansas,3,3,PALESTINE-WHEATLEY SCH. DIST.,332038.965,886602.289,228349.604,1114951.893,90,723000,764000,188000,952000,105,9851.136544444444,2537.217822222222,12388.354366666666,3689.3218333333334,7276.190476190476,1790.4761904761904,9066.666666666666,6885.714285714285,-8699.032533333333,-2180.9523809523807,6518.080152380952
0500065,Arkansas,3,3,LAFAYETTE COUNTY SCHOOL DISTRICT,568543.912,645437.146,267961.27,913398.416,67,644000,613000,261000,874000,74,9633.390238805969,3999.4219402985077,13632.812179104478,8485.730029850747,8283.783783783783,3527.027027027027,11810.81081081081,8702.702702702703,-5147.082149253731,-3108.1081081081065,2038.9740411456241
0500067,Arkansas,3,3,CLEVELAND COUNTY SCHOOL DIST.,806213.908,312233.132,269126.319,581359.451,127,720000,309000,245000,554000,122,2458.528598425197,2119.104874015748,4577.633472440945,6348.141007874016,2532.7868852459014,2008.1967213114754,4540.983606557377,5901.639344262295,1770.507535433071,1360.6557377049176,-409.85179772815354
0500068,Arkansas,3,3,EMERSON-TAYLOR SCHOOL DISTRICT,703689.596,386796.268,319223.426,706019.694,102,846000,342000,360000,702000,117,3792.120274509804,3129.6414313725486,6921.7617058823535,6898.917607843137,2923.076923076923,3076.923076923077,6000,7230.7692307692305,-22.844098039216078,1230.7692307692305,1253.6133288084466
0500070,Arkansas,3,3,CEDAR RIDGE SCHOOL DISTRICT,703689.596,754951.752,318058.377,1073010.129,114,716000,661000,237000,898000,141,6622.383789473684,2789.9857631578943,9412.369552631579,6172.715754385965,4687.943262411348,1680.8510638297873,6368.7943262411345,5078.014184397163,-3239.653798245614,-1290.7801418439713,1948.8736564016426
0500071,Arkansas,3,3,HILLCREST SCHOOL DISTRICT,490485.629,386796.268,193398.134,580194.402,81,404000,394000,125000,519000,75,4775.262567901234,2387.631283950617,7162.893851851852,6055.378135802469,5253.333333333333,1666.6666666666667,6920,5386.666666666667,-1107.5157160493827,-1533.333333333333,-425.8176172839503
0500072,Arkansas,3,3,DEER/MT. JUDEA SCHOOL DISTRICT,246990.388,357670.043,133980.635,491650.678,50,215000,345000,118000,463000,30,7153.40086,2679.6127,9833.01356,4939.80776,11500,3933.3333333333335,15433.333333333334,7166.666666666667,-4893.2058,-8266.666666666668,-3373.460866666668
0500073,Arkansas,3,3,OUACHITA RIVER SCHOOL DISTRICT,482330.286,792233.32,259805.927,1052039.247,90,466000,737000,198000,935000,102,8802.592444444444,2886.732522222222,11689.324966666667,5359.2254,7225.490196078431,1941.1764705882354,9166.666666666666,4568.6274509803925,-6330.099566666667,-4598.039215686274,1732.0603509803932
0500076,Arkansas,3,3,OZARK MOUNTAIN SCHOOL DISTRICT,792233.32,620971.117,263301.074,884272.191,105,615000,640000,189000,829000,73,5914.0106380952375,2507.6292761904765,8421.639914285714,7545.079238095238,8767.123287671233,2589.041095890411,11356.164383561643,8424.657534246575,-876.5606761904755,-2931.5068493150684,-2054.946173124593
0500079,Arkansas,3,3,TWO RIVERS SCHOOL DISTRICT,793398.369,941359.592,315728.279,1257087.871,180,782000,762000,288000,1050000,187,5229.775511111111,1754.0459944444444,6983.821505555556,4407.7687166666665,4074.866310160428,1540.1069518716577,5614.973262032086,4181.818181818182,-2576.052788888889,-1433.1550802139036,1142.8977086749856
0500082,Arkansas,3,3,LAWRENCE COUNTY SCHOOL DISTRICT,756116.801,341359.357,323883.622,665242.979,173,644000,436000,302000,738000,196,1973.1754739884393,1872.1596647398842,3845.335138728324,4370.617346820809,2224.4897959183672,1540.8163265306123,3765.3061224489797,3285.714285714286,525.2822080924848,-479.59183673469397,-1004.8740448271787
0500405,Arkansas,3,3,COSSATOT RIVER SCHOOL DISTRICT,723495.429,1012427.581,307572.936,1320000.517,141,664000,797000,251000,1048000,131,7180.337453900709,2181.3683404255316,9361.70579432624,5131.173255319149,6083.969465648855,1916.030534351145,8000,5068.702290076336,-4230.532539007092,-2931.297709923664,1299.234829083428
