dist_id,state,schlev,agchrt,district,current_sped_exp_fy20,state_sped_rev_fy20,federal_sped_rev_fy20,state_fed_sped_rev_fy20,sped_enroll_fy20,current_sped_exp_fy23,state_sped_rev_fy23,federal_sped_rev_fy23,state_fed_sped_rev_fy23,sped_enroll_fy23,state_sped_pp_funding_fy20,federal_sped_pp_funding_fy20,state_fed_sped_pp_funding_fy20,total_sped_pp_expenditure_fy20,state_sped_pp_funding_fy23,federal_sped_pp_funding_fy23,state_fed_sped_pp_funding_fy23,total_sped_pp_expenditure_fy23,local_sped_pp_obligation_fy20,local_sped_pp_obligation_fy23,local_sped_pp_obligation_diff
5300690,Washington,3,3,Brewster School District,1570000,1230000,208000,1438000,113,1550000,1264000,235000,1499000,100,10884.955752212389,1840.7079646017698,12725.663716814159,13893.805309734513,12640,2350,14990,15500,1168.141592920354,510,-658.141592920354
5300720,Washington,3,3,Bridgeport School District,785000,723000,171000,894000,73,1084000,915000,178000,1093000,71,9904.109589041096,2342.4657534246576,12246.575342465754,10753.424657534246,12887.323943661971,2507.042253521127,15394.366197183099,15267.605633802817,-1493.1506849315083,-126.76056338028138,1366.390121551227
5300750,Washington,1,3,Brinnon School District,122000,155000,22000,177000,15,132000,85000,22000,107000,8,10333.333333333334,1466.6666666666667,11800,8133.333333333333,10625,2750,13375,16500,-3666.666666666667,3125,6791.666666666667
5300780,Washington,3,3,Burlington-Edison School District,7904000,6254000,751000,7005000,525,10100000,6155000,807000,6962000,524,11912.380952380952,1430.4761904761904,13342.857142857143,15055.238095238095,11746.18320610687,1540.0763358778627,13286.259541984733,19274.809160305344,1712.3809523809523,5988.5496183206105,4276.168665939658
5300810,Washington,3,3,Camas School District,12826000,10304000,1283000,11587000,793,15041000,11443000,1465000,12908000,808,12993.694829760403,1617.906683480454,14611.601513240857,16174.022698612862,14162.128712871287,1813.118811881188,15975.247524752474,18615.09900990099,1562.4211853720044,2639.851485148516,1077.4302997765117
5300840,Washington,3,3,Cape Flattery School District,1204000,860000,115000,975000,79,1610000,743000,120000,863000,75,10886.075949367088,1455.6962025316457,12341.772151898735,15240.506329113925,9906.666666666666,1600,11506.666666666666,21466.666666666668,2898.7341772151904,9960.000000000002,7061.2658227848115
5300950,Washington,3,3,Cascade School District,2441000,1449000,288000,1737000,144,2262000,1434000,293000,1727000,117,10062.5,2000,12062.5,16951.38888888889,12256.410256410256,2504.2735042735044,14760.68376068376,19333.333333333332,4888.8888888888905,4572.649572649572,-316.2393162393182
5300960,Washington,3,3,CASHMERE SCHOOL DISTRICT,2430000,2197000,301000,2498000,212,3056000,2126000,326000,2452000,176,10363.207547169812,1419.811320754717,11783.018867924528,11462.264150943396,12079.545454545454,1852.2727272727273,13931.818181818182,17363.636363636364,-320.7547169811314,3431.818181818182,3752.5728987993134
5300990,Washington,3,3,Castle Rock School District,2926000,2501000,288000,2789000,279,3430000,2523000,307000,2830000,227,8964.15770609319,1032.258064516129,9996.41577060932,10487.455197132616,11114.537444933922,1352.4229074889868,12466.960352422908,15110.132158590308,491.03942652329715,2643.1718061674,2152.132379644103
5301080,Washington,3,3,Central Kitsap School District,30114000,24413000,2656000,27069000,1833,33729000,24206000,3324000,27530000,1589,13318.60338243317,1448.9907255864703,14767.59410801964,16428.805237315875,15233.480176211453,2091.881686595343,17325.361862806796,21226.557583385777,1661.2111292962345,3901.1957205789804,2239.984591282746
5301110,Washington,3,3,Central Valley School District,31239000,26018000,2662000,28680000,2110,37201000,27582000,2940000,30522000,2064,12330.805687203792,1261.6113744075828,13592.417061611375,14805.21327014218,13363.372093023256,1424.4186046511627,14787.790697674418,18023.74031007752,1212.7962085308045,3235.949612403101,2023.1534038722966
5301140,Washington,3,3,Centralia School District,8644000,6070000,815000,6885000,544,9182000,6319000,1021000,7340000,450,11158.088235294117,1498.1617647058824,12656.25,15889.70588235294,14042.222222222223,2268.8888888888887,16311.111111111111,20404.444444444445,3233.4558823529405,4093.333333333334,859.8774509803934
5301170,Washington,3,3,Chehalis School District,6206000,4827000,624000,5451000,496,7048000,4904000,658000,5562000,404,9731.854838709678,1258.0645161290322,10989.91935483871,12512.09677419355,12138.613861386139,1628.7128712871288,13767.326732673268,17445.544554455446,1522.177419354839,3678.2178217821784,2156.0404024273394
5301200,Washington,3,3,Lake Chelan School District,1999000,1409000,241000,1650000,140,2058000,1384000,358000,1742000,127,10064.285714285714,1721.4285714285713,11785.714285714286,14278.57142857143,10897.63779527559,2818.8976377952754,13716.535433070867,16204.72440944882,2492.857142857143,2488.1889763779527,-4.668166479190404
5301230,Washington,3,3,Cheney School District,12307000,9045000,826000,9871000,905,11673000,9084000,1263000,10347000,775,9994.475138121546,912.707182320442,10907.182320441989,13598.895027624309,11721.290322580646,1629.6774193548388,13350.967741935483,15061.935483870968,2691.7127071823197,1710.9677419354848,-980.7449652468349
5301260,Washington,3,3,Chewelah School District,1301000,1191000,181000,1372000,129,1615000,1269000,208000,1477000,124,9232.558139534884,1403.1007751937984,10635.658914728681,10085.271317829458,10233.870967741936,1677.4193548387098,11911.290322580646,13024.193548387097,-550.3875968992234,1112.9032258064508,1663.2908227056741
5301290,Washington,3,3,Chimacum School District,1933000,1641000,243000,1884000,142,2387000,1495000,246000,1741000,109,11556.338028169013,1711.2676056338028,13267.605633802817,13612.676056338029,13715.59633027523,2256.880733944954,15972.477064220184,21899.08256880734,345.07042253521104,5926.605504587154,5581.535082051943
5301320,Washington,3,3,Clarkston School District,4687000,4289000,560000,4849000,433,5266000,4217000,737000,4954000,443,9905.311778290994,1293.3025404157045,11198.614318706697,10824.480369515011,9519.187358916479,1663.6568848758466,11182.844243792326,11887.133182844243,-374.13394919168604,704.2889390519176,1078.4228882436037
5301350,Washington,3,3,Cle Elum-Roslyn School District,1477000,1383000,175000,1558000,134,1669000,1477000,243000,1720000,122,10320.89552238806,1305.9701492537313,11626.865671641792,11022.388059701492,12106.557377049181,1991.8032786885246,14098.360655737704,13680.327868852459,-604.4776119402995,-418.0327868852455,186.44482505505403
5301410,Washington,3,3,Clover Park School District,34214000,28338000,2877000,31215000,2082,37982000,29199000,3049000,32248000,1834,13610.951008645534,1381.8443804034582,14992.795389048992,16433.23727185399,15920.93784078517,1662.486368593239,17583.42420937841,20709.923664122136,1440.4418828049966,3126.4994547437273,1686.0575719387307
5301440,Washington,3,3,Colfax School District,779000,805000,135000,940000,77,905000,877000,135000,1012000,74,10454.545454545454,1753.2467532467533,12207.792207792209,10116.883116883117,11851.351351351352,1824.3243243243244,13675.675675675675,12229.72972972973,-2090.909090909092,-1445.945945945945,644.963144963147
5301470,Washington,3,3,College Place School District,2888000,2454000,333000,2787000,205,3176000,2741000,490000,3231000,189,11970.731707317073,1624.3902439024391,13595.121951219513,14087.80487804878,14502.645502645502,2592.5925925925926,17095.238095238095,16804.232804232804,492.68292682926767,-291.00529100529093,-783.6882178345586
5301590,Washington,3,3,Columbia (Walla Walla) School District,1167000,1341000,148000,1489000,128,1584000,1251000,170000,1421000,100,10476.5625,1156.25,11632.8125,9117.1875,12510,1700,14210,15840,-2515.625,1630,4145.625
5301630,Washington,3,3,Colville School District,3242000,2875000,457000,3332000,275,3374000,3011000,432000,3443000,259,10454.545454545454,1661.8181818181818,12116.363636363636,11789.09090909091,11625.482625482626,1667.953667953668,13293.436293436293,13027.027027027027,-327.2727272727261,-266.4092664092659,60.863460863460205
5301680,Washington,1,3,Conway School District,826000,661000,89000,750000,49,738000,515000,83000,598000,38,13489.795918367347,1816.3265306122448,15306.122448979591,16857.14285714286,13552.631578947368,2184.2105263157896,15736.842105263158,19421.052631578947,1551.0204081632673,3684.2105263157882,2133.190118152521
5301800,Washington,3,3,Coupeville School District,2090000,2014000,196000,2210000,161,2554000,2172000,197000,2369000,156,12509.316770186335,1217.391304347826,13726.708074534161,12981.366459627328,13923.076923076924,1262.820512820513,15185.897435897436,16371.794871794871,-745.3416149068325,1185.8974358974356,1931.2390508042681
5301830,Washington,3,3,Crescent School District,360000,370000,60000,430000,36,481000,397000,65000,462000,38,10277.777777777777,1666.6666666666667,11944.444444444445,10000,10447.368421052632,1710.5263157894738,12157.894736842105,12657.894736842105,-1944.4444444444453,500,2444.4444444444453
5301890,Washington,3,3,Curlew School District,365000,196000,43000,239000,22,406000,312000,78000,390000,31,8909.09090909091,1954.5454545454545,10863.636363636364,16590.909090909092,10064.516129032258,2516.1290322580644,12580.645161290322,13096.774193548386,5727.272727272728,516.1290322580644,-5211.1436950146635
5301920,Washington,3,3,Cusick School District,380000,361000,62000,423000,43,577000,519000,69000,588000,46,8395.348837209302,1441.860465116279,9837.209302325582,8837.209302325582,11282.608695652174,1500,12782.608695652174,12543.478260869566,-1000,-239.13043478260806,760.8695652173919
5302010,Washington,3,3,Davenport School District,762000,760000,100000,860000,73,983000,868000,115000,983000,72,10410.95890410959,1369.86301369863,11780.82191780822,10438.356164383562,12055.555555555555,1597.2222222222222,13652.777777777777,13652.777777777777,-1342.465753424658,0,1342.465753424658
5302040,Washington,3,3,Dayton School District,564000,564000,0,564000,61,546000,546000,0,546000,48,9245.901639344262,0,9245.901639344262,9245.901639344262,11375,0,11375,11375,0,0,0
5302070,Washington,3,3,Deer Park School District,3722000,3519000,490000,4009000,321,3989000,3723000,617000,4340000,307,10962.616822429907,1526.4797507788162,12489.096573208722,11595.015576323987,12127.035830618892,2009.771986970684,14136.807817589577,12993.485342019543,-894.0809968847352,-1143.322475570034,-249.24147868529872
5302130,Washington,1,3,Dieringer School District,3789000,2459000,220000,2679000,200,3756000,2492000,273000,2765000,154,12295,1100,13395,18945,16181.818181818182,1772.7272727272727,17954.545454545456,24389.61038961039,5550,6435.064935064933,885.0649350649328
5302280,Washington,3,3,East Valley School District (Spokane),8454000,7063000,828000,7891000,613,9228000,6601000,916000,7517000,541,11522.022838499184,1350.7340946166394,12872.756933115825,13791.190864600327,12201.478743068392,1693.1608133086877,13894.63955637708,17057.301293900186,918.433931484502,3162.6617375231053,2244.2278060386034
5302310,Washington,3,3,Eastmont School District,9210000,8016000,1127000,9143000,753,11146000,8222000,1818000,10040000,672,10645.418326693227,1496.67994687915,12142.098273572377,12231.075697211156,12235.119047619048,2705.3571428571427,14940.47619047619,16586.309523809523,88.97742363877842,1645.8333333333321,1556.8559096945537
5302340,Washington,3,3,Easton School District,197000,160000,20000,180000,16,120000,155000,22000,177000,10,10000,1250,11250,12312.5,15500,2200,17700,12000,1062.5,-5700,-6762.5
5302370,Washington,3,3,Eatonville School District,3270000,2821000,404000,3225000,234,3681000,2651000,493000,3144000,218,12055.555555555555,1726.4957264957266,13782.051282051281,13974.358974358975,12160.550458715596,2261.467889908257,14422.018348623853,16885.32110091743,192.3076923076933,2463.302752293577,2270.995059985884
5302400,Washington,3,3,Edmonds School District,51931000,41744000,4234000,45978000,3096,60258000,42388000,4514000,46902000,2819,13483.204134366924,1367.5710594315246,14850.77519379845,16773.57881136951,15036.537779354381,1601.277048598794,16637.814827953174,21375.665129478537,1922.8036175710586,4737.850301525363,2815.046683954304
5302460,Washington,3,3,Ellensburg School District,6157000,5205000,627000,5832000,446,6243000,5004000,664000,5668000,395,11670.403587443947,1405.8295964125562,13076.233183856502,13804.93273542601,12668.354430379746,1681.012658227848,14349.367088607594,15805.06329113924,728.6995515695071,1455.6962025316461,726.996650962139
5302490,Washington,3,3,Elma School District,3266000,2868000,377000,3245000,302,3230000,2898000,425000,3323000,254,9496.688741721855,1248.3443708609273,10745.033112582782,10814.569536423842,11409.448818897637,1673.2283464566929,13082.677165354331,12716.535433070867,69.53642384106024,-366.1417322834641,-435.6781561245243
5302550,Washington,3,3,Entiat School District,286000,401000,70000,471000,38,381000,292000,72000,364000,19,10552.631578947368,1842.1052631578948,12394.736842105263,7526.315789473684,15368.421052631578,3789.4736842105262,19157.894736842107,20052.63157894737,-4868.421052631579,894.7368421052633,5763.1578947368425
5302610,Washington,3,3,Ephrata School District,3758000,3885000,518000,4403000,358,4088000,3794000,615000,4409000,324,10851.95530726257,1446.927374301676,12298.882681564246,10497.206703910615,11709.876543209877,1898.148148148148,13608.024691358025,12617.283950617284,-1801.675977653631,-990.7407407407409,810.9352369128901
5302670,Washington,3,3,Everett School District,48423000,39846000,4313000,44159000,2690,55018000,40474000,5180000,45654000,2430,14812.639405204462,1603.3457249070632,16415.985130111523,18001.11524163569,16655.9670781893,2131.687242798354,18787.654320987655,22641.152263374486,1585.1301115241658,3853.4979423868317,2268.367830862666
5302700,Washington,3,3,Evergreen School District (Clark),51452000,40134000,5003000,45137000,3494,58834000,39547000,5274000,44821000,3096,11486.54836863194,1431.8832283915283,12918.43159702347,14725.815684029765,12773.578811369509,1703.4883720930231,14477.067183462532,19003.229974160207,1807.3840870062959,4526.1627906976755,2718.7787036913796
5302820,Washington,3,3,Federal Way School District,50904000,42216000,4873000,47089000,3157,52137000,39744000,4926000,44670000,2648,13372.188786822933,1543.554006968641,14915.742793791575,16124.168514412417,15009.06344410876,1860.271903323263,16869.335347432025,19689.199395770393,1208.4257206208422,2819.864048338368,1611.4383277175257
5302850,Washington,3,3,Ferndale School District,11979000,9073000,940000,10013000,739,13141000,8746000,1200000,9946000,633,12277.401894451963,1271.9891745602165,13549.39106901218,16209.742895805142,13816.745655608214,1895.7345971563982,15712.480252764613,20759.873617693524,2660.351826792963,5047.39336492891,2387.041538135947
5302880,Washington,3,3,Fife School District,7499000,5757000,745000,6502000,465,9888000,5628000,919000,6547000,405,12380.645161290322,1602.1505376344087,13982.79569892473,16126.881720430107,13896.296296296296,2269.135802469136,16165.432098765432,24414.814814814814,2144.0860215053763,8249.382716049382,6105.296694544006
5302910,Washington,3,3,Finley School District,1501000,1447000,237000,1684000,126,1509000,1313000,205000,1518000,111,11484.126984126984,1880.952380952381,13365.079365079366,11912.698412698413,11828.82882882883,1846.8468468468468,13675.675675675675,13594.594594594595,-1452.3809523809523,-81.0810810810799,1371.2998712998724
5302940,Washington,3,3,Franklin Pierce School District,20007000,13469000,1648000,15117000,1158,21695000,13349000,1825000,15174000,951,11631.26079447323,1423.1433506044905,13054.40414507772,17277.20207253886,14036.803364879075,1919.0325972660357,15955.83596214511,22812.828601472134,4222.797927461141,6856.992639327023,2634.1947118658827
5303000,Washington,3,3,Garfield School District,279000,152000,31000,183000,15,205000,154000,34000,188000,15,10133.333333333334,2066.6666666666665,12200,18600,10266.666666666666,2266.6666666666665,12533.333333333334,13666.666666666666,6400,1133.3333333333321,-5266.666666666668
5303030,Washington,3,3,Glenwood School District,130000,130000,0,130000,12,113000,113000,0,113000,11,10833.333333333334,0,10833.333333333334,10833.333333333334,10272.727272727272,0,10272.727272727272,10272.727272727272,0,0,0
5303090,Washington,3,3,Goldendale School District,1230000,1230000,0,1230000,122,4398000,4398000,0,4398000,414,10081.967213114754,0,10081.967213114754,10081.967213114754,10623.188405797102,0,10623.188405797102,10623.188405797102,0,0,0
5303130,Washington,3,3,Grand Coulee Dam School District,1119000,1142000,182000,1324000,113,1391000,1104000,189000,1293000,101,10106.194690265487,1610.6194690265486,11716.814159292035,9902.654867256637,10930.69306930693,1871.2871287128712,12801.980198019803,13772.277227722772,-1814.1592920353978,970.2970297029697,2784.4563217383675
5303150,Washington,3,3,Grandview School District,6179000,5708000,724000,6432000,513,6662000,6134000,942000,7076000,533,11126.705653021443,1411.3060428849903,12538.011695906433,12044.834307992203,11508.44277673546,1767.3545966228894,13275.79737335835,12499.06191369606,-493.17738791422926,-776.7354596622899,-283.5580717480607
5303180,Washington,3,3,Granger School District,2104000,1940000,298000,2238000,213,2530000,2452000,315000,2767000,191,9107.981220657277,1399.0610328638497,10507.042253521127,9877.93427230047,12837.696335078534,1649.2146596858638,14486.910994764397,13246.073298429319,-629.1079812206572,-1240.8376963350784,-611.7297151144212
5303210,Washington,3,3,Granite Falls School District,5801000,5259000,535000,5794000,370,7220000,5736000,513000,6249000,368,14213.513513513513,1445.945945945946,15659.45945945946,15678.378378378378,15586.95652173913,1394.0217391304348,16980.978260869564,19619.565217391304,18.91891891891828,2638.58695652174,2619.6680376028216
5303240,Washington,1,3,Grapeview School District,362000,327000,37000,364000,29,409000,339000,45000,384000,30,11275.862068965518,1275.8620689655172,12551.724137931034,12482.758620689656,11300,1500,12800,13633.333333333334,-68.96551724137862,833.3333333333339,902.2988505747126
5303300,Washington,1,3,Green Mountain School District,183000,183000,0,183000,19,212000,212000,0,212000,20,9631.578947368422,0,9631.578947368422,9631.578947368422,10600,0,10600,10600,0,0,0
5303330,Washington,1,3,Griffin School District,1234000,1026000,94000,1120000,94,1141000,972000,115000,1087000,80,10914.893617021276,1000,11914.893617021276,13127.659574468085,12150,1437.5,13587.5,14262.5,1212.765957446809,675,-537.7659574468089
5303360,Washington,3,3,Harrington School District,238000,198000,24000,222000,24,266000,194000,27000,221000,26,8250,1000,9250,9916.666666666666,7461.538461538462,1038.4615384615386,8500,10230.76923076923,666.6666666666661,1730.7692307692305,1064.1025641025644
5303440,Washington,3,3,Coulee-Hartline School District,238000,294000,43000,337000,19,337000,299000,48000,347000,16,15473.684210526315,2263.157894736842,17736.842105263157,12526.315789473685,18687.5,3000,21687.5,21062.5,-5210.5263157894715,-625,4585.5263157894715
5303510,Washington,3,3,Highland School District,1484000,1590000,278000,1868000,139,1831000,1660000,283000,1943000,132,11438.84892086331,2000,13438.84892086331,10676.258992805755,12575.757575757576,2143.939393939394,14719.69696969697,13871.212121212122,-2762.589928057554,-848.484848484848,1914.105079572706
5303540,Washington,3,3,Highline School District,48377000,36001000,4269000,40270000,2800,55665000,36242000,4821000,41063000,2493,12857.5,1524.642857142857,14382.142857142857,17277.5,14537.50501403931,1933.8146811071,16471.31969514641,22328.519855595667,2895.357142857143,5857.200160449258,2961.843017592115
5303570,Washington,3,3,Hockinson School District,2791000,2297000,339000,2636000,178,3686000,2599000,344000,2943000,195,12904.494382022473,1904.4943820224719,14808.988764044943,15679.775280898877,13328.205128205129,1764.1025641025642,15092.307692307691,18902.5641025641,870.7865168539338,3810.25641025641,2939.4698934024764
5303660,Washington,3,3,Hoquiam School District,3138000,2583000,394000,2977000,263,3385000,2514000,504000,3018000,244,9821.292775665399,1498.0988593155894,11319.391634980988,11931.558935361216,10303.27868852459,2065.5737704918033,12368.852459016394,13872.95081967213,612.167300380228,1504.0983606557365,891.9310602755086
5303750,Washington,3,3,Issaquah School District,37192000,23993000,4007000,28000000,1707,43797000,28466000,4378000,32844000,1670,14055.653192735794,2347.393087287639,16403.046280023435,21787.932044522553,17045.508982035928,2621.556886227545,19667.065868263475,26225.74850299401,5384.8857644991185,6558.682634730536,1173.7968702314174
5303810,Washington,3,3,Kalama School District,1858000,1858000,0,1858000,179,2025000,2025000,0,2025000,184,10379.888268156425,0,10379.888268156425,10379.888268156425,11005.434782608696,0,11005.434782608696,11005.434782608696,0,0,0
5303930,Washington,3,3,Kennewick School District,29656000,27203000,3372000,30575000,2358,35272000,31578000,4307000,35885000,2365,11536.471586089907,1430.0254452926208,12966.497031382527,12576.759966072943,13352.219873150105,1821.1416490486258,15173.361522198731,14914.164904862579,-389.73706530958407,-259.1966173361525,130.54044797343158
5303960,Washington,3,3,Kent School District,57310000,42161000,5741000,47902000,3005,74211000,48502000,6952000,55454000,2882,14030.282861896838,1910.4825291181364,15940.765391014975,19071.547420965057,16829.285218598197,2412.2137404580153,19241.49895905621,25749.826509368493,3130.782029950082,6508.327550312282,3377.5455203622005
5303990,Washington,3,3,Kettle Falls School District,1428000,1563000,183000,1746000,149,1769000,1641000,274000,1915000,140,10489.93288590604,1228.1879194630872,11718.120805369128,9583.892617449665,11721.42857142857,1957.142857142857,13678.57142857143,12635.714285714286,-2134.2281879194634,-1042.8571428571431,1091.3710450623203
5304050,Washington,3,3,Kittitas School District,1210000,1028000,153000,1181000,105,1216000,902000,198000,1100000,74,9790.47619047619,1457.142857142857,11247.619047619048,11523.809523809523,12189.18918918919,2675.675675675676,14864.864864864865,16432.432432432433,276.19047619047524,1567.5675675675684,1291.3770913770932
5304150,Washington,3,3,LaCrosse School District,160000,107000,17000,124000,10,176000,142000,27000,169000,16,10700,1700,12400,16000,8875,1687.5,10562.5,11000,3600,437.5,-3162.5
5304170,Washington,3,3,La Center School District,2965000,2547000,354000,2901000,207,4296000,3365000,336000,3701000,253,12304.347826086956,1710.144927536232,14014.492753623188,14323.67149758454,13300.395256916996,1328.0632411067193,14628.458498023716,16980.237154150196,309.17874396135267,2351.77865612648,2042.5999121651275
5304200,Washington,3,3,Lake Stevens School District,20081000,18657000,1604000,20261000,1498,24832000,20850000,1809000,22659000,1340,12454.60614152203,1070.7610146862482,13525.367156208278,13405.20694259012,15559.701492537313,1350,16909.701492537315,18531.34328358209,-120.16021361815729,1621.6417910447744,1741.8020046629317
5304230,Washington,3,3,Lake Washington School District,64897000,47949000,6042000,53991000,3263,74466000,46774000,6837000,53611000,2648,14694.759423843088,1851.6702421084892,16546.42966595158,19888.752681581365,17663.89728096677,2581.9486404833838,20245.845921450153,28121.601208459215,3342.323015629787,7875.755287009062,4533.432271379275
5304260,Washington,3,3,Lakewood School District,5558000,5094000,484000,5578000,407,6154000,5231000,716000,5947000,425,12515.970515970515,1189.1891891891892,13705.159705159705,13656.019656019656,12308.235294117647,1684.7058823529412,13992.941176470587,14480,-49.140049140049086,487.0588235294126,536.1988726694617
5304380,Washington,3,3,Liberty School District,764000,767000,134000,901000,71,888000,722000,196000,918000,62,10802.81690140845,1887.3239436619717,12690.140845070422,10760.56338028169,11645.161290322581,3161.2903225806454,14806.451612903225,14322.58064516129,-1929.577464788732,-483.8709677419356,1445.7064970467964
5304410,Washington,3,3,Lind School District,332000,256000,44000,300000,26,418000,253000,64000,317000,25,9846.153846153846,1692.3076923076924,11538.461538461539,12769.23076923077,10120,2560,12680,16720,1230.7692307692305,4040,2809.2307692307695
5304470,Washington,3,3,Longview School District,15027000,12953000,1731000,14684000,1155,16399000,12196000,1968000,14164000,1087,11214.718614718615,1498.7012987012988,12713.419913419913,13010.38961038961,11219.871205151794,1810.48758049678,13030.358785648574,15086.476540938362,296.9696969696961,2056.117755289788,1759.1480583200919
5304500,Washington,1,3,Loon Lake School District,274000,145000,82000,227000,13,367000,178000,74000,252000,15,11153.846153846154,6307.692307692308,17461.53846153846,21076.923076923078,11866.666666666666,4933.333333333333,16800,24466.666666666668,3615.384615384617,7666.666666666668,4051.282051282051
5304560,Washington,3,3,Riverview School District,5604000,4691000,607000,5298000,353,5687000,4024000,742000,4766000,302,13288.951841359773,1719.5467422096317,15008.498583569404,15875.354107648725,13324.503311258279,2456.953642384106,15781.456953642384,18831.12582781457,866.8555240793212,3049.6688741721846,2182.8133500928634
5304590,Washington,3,3,Lyle School District,347000,347000,0,347000,37,387000,387000,0,387000,39,9378.378378378378,0,9378.378378378378,9378.378378378378,9923.076923076924,0,9923.076923076924,9923.076923076924,0,0,0
5304620,Washington,3,3,Lynden School District,8129000,6398000,816000,7214000,558,8689000,5925000,822000,6747000,471,11465.94982078853,1462.3655913978494,12928.315412186379,14568.100358422938,12579.617834394905,1745.2229299363057,14324.84076433121,18447.983014861995,1639.7849462365593,4123.1422505307855,2483.357304294226
5304650,Washington,3,3,Mabton School District,1104000,1027000,176000,1203000,99,1100000,964000,127000,1091000,79,10373.737373737375,1777.7777777777778,12151.515151515152,11151.515151515152,12202.531645569621,1607.5949367088608,13810.12658227848,13924.050632911392,-1000,113.92405063291153,1113.9240506329115
5304710,Washington,3,3,Mansfield School District,128000,104000,23000,127000,12,144000,115000,26000,141000,10,8666.666666666666,1916.6666666666667,10583.333333333334,10666.666666666666,11500,2600,14100,14400,83.33333333333212,300,216.66666666666788
5304740,Washington,3,3,Manson School District,898000,851000,139000,990000,82,1192000,899000,259000,1158000,80,10378.048780487805,1695.121951219512,12073.170731707318,10951.219512195123,11237.5,3237.5,14475,14900,-1121.9512195121952,425,1546.9512195121952
5304830,Washington,3,3,Mary Walker School District,780000,633000,119000,752000,77,713000,775000,106000,881000,77,8220.77922077922,1545.4545454545455,9766.233766233767,10129.87012987013,10064.935064935065,1376.6233766233765,11441.558441558442,9259.74025974026,363.63636363636397,-2181.818181818182,-2545.454545454546
5304860,Washington,3,3,Marysville School District,24613000,22265000,2208000,24473000,1776,30935000,22860000,3111000,25971000,1542,12536.5990990991,1243.2432432432433,13779.842342342343,13858.67117117117,14824.90272373541,2017.5097276264592,16842.412451361866,20061.608300907912,78.82882882882768,3219.195849546046,3140.367020717218
5304890,Washington,1,3,McCleary School District,623000,595000,57000,652000,74,1004000,529000,80000,609000,57,8040.540540540541,770.2702702702703,8810.81081081081,8418.918918918918,9280.701754385966,1403.5087719298247,10684.21052631579,17614.035087719298,-391.89189189189165,6929.824561403508,7321.716453295399
5304920,Washington,3,3,Mead School District,19170000,16976000,1949000,18925000,1426,21882000,18291000,2128000,20419000,1419,11904.628330995793,1366.7601683029452,13271.388499298737,13443.19775596073,12890.063424947146,1499.6476391825229,14389.71106412967,15420.718816067652,171.80925666199255,1031.007751937983,859.1984952759904
5304950,Washington,3,3,Medical Lake School District,3552000,3049000,383000,3432000,233,3674000,3007000,503000,3510000,234,13085.836909871245,1643.7768240343348,14729.613733905579,15244.635193133046,12850.42735042735,2149.5726495726494,15000,15700.854700854701,515.0214592274679,700.8547008547012,185.8332416272333
5304980,Washington,3,3,Mercer Island School District,9790000,5803000,598000,6401000,438,11972000,7606000,1103000,8709000,421,13248.858447488585,1365.296803652968,14614.155251141552,22351.59817351598,18066.508313539194,2619.9524940617575,20686.46080760095,28437.054631828978,7737.442922374428,7750.593824228028,13.150901853599862
5305010,Washington,3,3,Meridian School District,3031000,2443000,303000,2746000,202,3867000,2587000,455000,3042000,200,12094.059405940594,1500,13594.059405940594,15004.950495049505,12935,2275,15210,19335,1410.8910891089108,4125,2714.108910891089
5305130,Washington,3,3,Monroe School District,12252000,10581000,1304000,11885000,827,14910000,10854000,1346000,12200000,739,12794.437726723096,1576.7835550181378,14371.221281741233,14814.993954050786,14687.415426251691,1821.380243572395,16508.795669824085,20175.913396481734,443.77267230955295,3667.1177266576487,3223.345054348096
5305160,Washington,3,3,Montesano School District,2710000,2378000,270000,2648000,225,3281000,2618000,352000,2970000,202,10568.888888888889,1200,11768.888888888889,12044.444444444445,12960.39603960396,1742.5742574257426,14702.970297029702,16242.574257425742,275.55555555555657,1539.6039603960398,1264.0484048404833
5305190,Washington,3,3,Morton School District,540000,645000,84000,729000,59,1006000,532000,118000,650000,41,10932.203389830509,1423.7288135593221,12355.93220338983,9152.542372881357,12975.609756097561,2878.048780487805,15853.658536585366,24536.585365853658,-3203.389830508473,8682.926829268292,11886.316659776765
5305220,Washington,3,3,Moses Lake School District,13678000,13052000,1588000,14640000,1182,18537000,14821000,1754000,16575000,1144,11042.301184433165,1343.4856175972927,12385.786802030458,11571.91201353638,12955.41958041958,1533.2167832167831,14488.636363636364,16203.67132867133,-813.8747884940785,1715.0349650349654,2528.909753529044
5305310,Washington,3,3,Mount Baker School District,4748000,3555000,462000,4017000,351,5553000,3434000,526000,3960000,301,10128.205128205129,1316.2393162393162,11444.444444444445,13527.065527065528,11408.637873754153,1747.5083056478406,13156.146179401994,18448.504983388706,2082.6210826210827,5292.358803986712,3209.737721365629
5305370,Washington,3,3,East Valley School District (Yakima),5127000,4912000,598000,5510000,413,5932000,4979000,739000,5718000,396,11893.462469733657,1447.9418886198548,13341.404358353511,12414.043583535109,12573.232323232323,1866.1616161616162,14439.39393939394,14979.79797979798,-927.3607748184022,540.4040404040406,1467.7648152224428
